order,config_id,model,family,dataset,task,seed,metric,value,source
43,joint_neural_gte,Joint neural HEF + GTE (fine-tuned),joint_neural_hef,walmart_amazon,classification,20260726,f1,0.7896103896103897,artifacts/exp01_hef_joint_finetuned/v1/walmart_amazon/gte/.../seed_20260726/metrics.json
43,joint_neural_gte,Joint neural HEF + GTE (fine-tuned),joint_neural_hef,walmart_amazon,classification,20260726,precision,0.7916666666666666,artifacts/exp01_hef_joint_finetuned/v1/walmart_amazon/gte/.../seed_20260726/metrics.json
43,joint_neural_gte,Joint neural HEF + GTE (fine-tuned),joint_neural_hef,walmart_amazon,classification,20260726,recall,0.7875647668393783,artifacts/exp01_hef_joint_finetuned/v1/walmart_amazon/gte/.../seed_20260726/metrics.json
43,joint_neural_gte,Joint neural HEF + GTE (fine-tuned),joint_neural_hef,walmart_amazon,classification,20260726,roc_auc,0.9734804917813115,artifacts/exp01_hef_joint_finetuned/v1/walmart_amazon/gte/.../seed_20260726/metrics.json
43,joint_neural_gte,Joint neural HEF + GTE (fine-tuned),joint_neural_hef,walmart_amazon,classification,20260727,average_precision,0.8472881744071942,artifacts/exp01_hef_joint_finetuned/v1/walmart_amazon/gte/.../seed_20260727/metrics.json
43,joint_neural_gte,Joint neural HEF + GTE (fine-tuned),joint_neural_hef,walmart_amazon,classification,20260727,f1,0.8203753351206434,artifacts/exp01_hef_joint_finetuned/v1/walmart_amazon/gte/.../seed_20260727/metrics.json
43,joint_neural_gte,Joint neural HEF + GTE (fine-tuned),joint_neural_hef,walmart_amazon,classification,20260727,precision,0.85,artifacts/exp01_hef_joint_finetuned/v1/walmart_amazon/gte/.../seed_20260727/metrics.json
43,joint_neural_gte,Joint neural HEF + GTE (fine-tuned),joint_neural_hef,walmart_amazon,classification,20260727,recall,0.7927461139896373,artifacts/exp01_hef_joint_finetuned/v1/walmart_amazon/gte/.../seed_20260727/metrics.json
43,joint_neural_gte,Joint neural HEF + GTE (fine-tuned),joint_neural_hef,walmart_amazon,classification,20260727,roc_auc,0.9631889851706271,artifacts/exp01_hef_joint_finetuned/v1/walmart_amazon/gte/.../seed_20260727/metrics.json
43,joint_neural_gte,Joint neural HEF + GTE (fine-tuned),joint_neural_hef,walmart_amazon,ranking,20260725,hits_at_1,0.9618320610687023,artifacts/exp02_joint_hef_ranking/v1/walmart_amazon/gte/.../seed_20260725/metrics.json
43,joint_neural_gte,Joint neural HEF + GTE (fine-tuned),joint_neural_hef,walmart_amazon,ranking,20260725,hits_at_100,1.0,artifacts/exp02_joint_hef_ranking/v1/walmart_amazon/gte/.../seed_20260725/metrics.json
43,joint_neural_gte,Joint neural HEF + GTE (fine-tuned),joint_neural_hef,walmart_amazon,ranking,20260725,hits_at_100_end_to_end,1.0,artifacts/exp02_joint_hef_ranking/v1/walmart_amazon/gte/.../seed_20260725/metrics.json
43,joint_neural_gte,Joint neural HEF + GTE (fine-tuned),joint_neural_hef,walmart_amazon,ranking,20260725,mrr_at_100,0.9651144940451761,artifacts/exp02_joint_hef_ranking/v1/walmart_amazon/gte/.../seed_20260725/metrics.json
43,joint_neural_gte,Joint neural HEF + GTE (fine-tuned),joint_neural_hef,walmart_amazon,ranking,20260725,ndcg_at_100,0.9666725228717,artifacts/exp02_joint_hef_ranking/v1/walmart_amazon/gte/.../seed_20260725/metrics.json
43,joint_neural_gte,Joint neural HEF + GTE (fine-tuned),joint_neural_hef,walmart_amazon,ranking,20260726,hits_at_1,0.9541984732824428,artifacts/exp02_joint_hef_ranking/v1/walmart_amazon/gte/.../seed_20260726/metrics.json
43,joint_neural_gte,Joint neural HEF + GTE (fine-tuned),joint_neural_hef,walmart_amazon,ranking,20260726,hits_at_100,1.0,artifacts/exp02_joint_hef_ranking/v1/walmart_amazon/gte/.../seed_20260726/metrics.json
43,joint_neural_gte,Joint neural HEF + GTE (fine-tuned),joint_neural_hef,walmart_amazon,ranking,20260726,hits_at_100_end_to_end,1.0,artifacts/exp02_joint_hef_ranking/v1/walmart_amazon/gte/.../seed_20260726/metrics.json
43,joint_neural_gte,Joint neural HEF + GTE (fine-tuned),joint_neural_hef,walmart_amazon,ranking,20260726,mrr_at_100,0.9701017811704835,artifacts/exp02_joint_hef_ranking/v1/walmart_amazon/gte/.../seed_20260726/metrics.json
43,joint_neural_gte,Joint neural HEF + GTE (fine-tuned),joint_neural_hef,walmart_amazon,ranking,20260726,ndcg_at_100,0.9740278771415112,artifacts/exp02_joint_hef_ranking/v1/walmart_amazon/gte/.../seed_20260726/metrics.json
43,joint_neural_gte,Joint neural HEF + GTE (fine-tuned),joint_neural_hef,walmart_amazon,ranking,20260727,hits_at_1,0.9541984732824428,artifacts/exp02_joint_hef_ranking/v1/walmart_amazon/gte/.../seed_20260727/metrics.json
43,joint_neural_gte,Joint neural HEF + GTE (fine-tuned),joint_neural_hef,walmart_amazon,ranking,20260727,hits_at_100,1.0,artifacts/exp02_joint_hef_ranking/v1/walmart_amazon/gte/.../seed_20260727/metrics.json
43,joint_neural_gte,Joint neural HEF + GTE (fine-tuned),joint_neural_hef,walmart_amazon,ranking,20260727,hits_at_100_end_to_end,1.0,artifacts/exp02_joint_hef_ranking/v1/walmart_amazon/gte/.../seed_20260727/metrics.json
43,joint_neural_gte,Joint neural HEF + GTE (fine-tuned),joint_neural_hef,walmart_amazon,ranking,20260727,mrr_at_100,0.961562640323305,artifacts/exp02_joint_hef_ranking/v1/walmart_amazon/gte/.../seed_20260727/metrics.json
43,joint_neural_gte,Joint neural HEF + GTE (fine-tuned),joint_neural_hef,walmart_amazon,ranking,20260727,ndcg_at_100,0.9624726091898936,artifacts/exp02_joint_hef_ranking/v1/walmart_amazon/gte/.../seed_20260727/metrics.json
43,joint_neural_gte,Joint neural HEF + GTE (fine-tuned),joint_neural_hef,wdc_80_medium_seen,classification,20260725,average_precision,0.7279167897518963,artifacts/exp01_hef_joint_finetuned/v1/wdc_80_medium_seen/gte/.../seed_20260725/metrics.json
43,joint_neural_gte,Joint neural HEF + GTE (fine-tuned),joint_neural_hef,wdc_80_medium_seen,classification,20260725,f1,0.6773283160865475,artifacts/exp01_hef_joint_finetuned/v1/wdc_80_medium_seen/gte/.../seed_20260725/metrics.json
43,joint_neural_gte,Joint neural HEF + GTE (fine-tuned),joint_neural_hef,wdc_80_medium_seen,classification,20260725,precision,0.6394316163410302,artifacts/exp01_hef_joint_finetuned/v1/wdc_80_medium_seen/gte/.../seed_20260725/metrics.json
43,joint_neural_gte,Joint neural HEF + GTE (fine-tuned),joint_neural_hef,wdc_80_medium_seen,classification,20260725,recall,0.72,artifacts/exp01_hef_joint_finetuned/v1/wdc_80_medium_seen/gte/.../seed_20260725/metrics.json
43,joint_neural_gte,Joint neural HEF + GTE (fine-tuned),joint_neural_hef,wdc_80_medium_seen,classification,20260725,roc_auc,0.93893775,artifacts/exp01_hef_joint_finetuned/v1/wdc_80_medium_seen/gte/.../seed_20260725/metrics.json
43,joint_neural_gte,Joint neural HEF + GTE (fine-tuned),joint_neural_hef,wdc_80_medium_seen,classification,20260726,average_precision,0.7170641107254387,artifacts/exp01_hef_joint_finetuned/v1/wdc_80_medium_seen/gte/.../seed_20260726/metrics.json
43,joint_neural_gte,Joint neural HEF + GTE (fine-tuned),joint_neural_hef,wdc_80_medium_seen,classification,20260726,f1,0.6672862453531598,artifacts/exp01_hef_joint_finetuned/v1/wdc_80_medium_seen/gte/.../seed_20260726/metrics.json
43,joint_neural_gte,Joint neural HEF + GTE (fine-tuned),joint_neural_hef,wdc_80_medium_seen,classification,20260726,precision,0.6232638888888888,artifacts/exp01_hef_joint_finetuned/v1/wdc_80_medium_seen/gte/.../seed_20260726/metrics.json
43,joint_neural_gte,Joint neural HEF + GTE (fine-tuned),joint_neural_hef,wdc_80_medium_seen,classification,20260726,recall,0.718,artifacts/exp01_hef_joint_finetuned/v1/wdc_80_medium_seen/gte/.../seed_20260726/metrics.json
43,joint_neural_gte,Joint neural HEF + GTE (fine-tuned),joint_neural_hef,wdc_80_medium_seen,classification,20260726,roc_auc,0.9301312500000001,artifacts/exp01_hef_joint_finetuned/v1/wdc_80_medium_seen/gte/.../seed_20260726/metrics.json
43,joint_neural_gte,Joint neural HEF + GTE (fine-tuned),joint_neural_hef,wdc_80_medium_seen,classification,20260727,average_precision,0.7322217338784122,artifacts/exp01_hef_joint_finetuned/v1/wdc_80_medium_seen/gte/.../seed_20260727/metrics.json
43,joint_neural_gte,Joint neural HEF + GTE (fine-tuned),joint_neural_hef,wdc_80_medium_seen,classification,20260727,f1,0.6855524079320113,artifacts/exp01_hef_joint_finetuned/v1/wdc_80_medium_seen/gte/.../seed_20260727/metrics.json
43,joint_neural_gte,Joint neural HEF + GTE (fine-tuned),joint_neural_hef,wdc_80_medium_seen,classification,20260727,precision,0.6493738819320215,artifacts/exp01_hef_joint_finetuned/v1/wdc_80_medium_seen/gte/.../seed_20260727/metrics.json
43,joint_neural_gte,Joint neural HEF + GTE (fine-tuned),joint_neural_hef,wdc_80_medium_seen,classification,20260727,recall,0.726,artifacts/exp01_hef_joint_finetuned/v1/wdc_80_medium_seen/gte/.../seed_20260727/metrics.json
43,joint_neural_gte,Joint neural HEF + GTE (fine-tuned),joint_neural_hef,wdc_80_medium_seen,classification,20260727,roc_auc,0.93971725,artifacts/exp01_hef_joint_finetuned/v1/wdc_80_medium_seen/gte/.../seed_20260727/metrics.json
43,joint_neural_gte,Joint neural HEF + GTE (fine-tuned),joint_neural_hef,wdc_80_medium_seen,ranking,20260725,hits_at_1,0.655310621242485,artifacts/exp02_joint_hef_ranking/v1/wdc_80_medium_seen/gte/.../seed_20260725/metrics.json
43,joint_neural_gte,Joint neural HEF + GTE (fine-tuned),joint_neural_hef,wdc_80_medium_seen,ranking,20260725,hits_at_100,1.0,artifacts/exp02_joint_hef_ranking/v1/wdc_80_medium_seen/gte/.../seed_20260725/metrics.json
43,joint_neural_gte,Joint neural HEF + GTE (fine-tuned),joint_neural_hef,wdc_80_medium_seen,ranking,20260725,hits_at_100_end_to_end,0.998,artifacts/exp02_joint_hef_ranking/v1/wdc_80_medium_seen/gte/.../seed_20260725/metrics.json
43,joint_neural_gte,Joint neural HEF + GTE (fine-tuned),joint_neural_hef,wdc_80_medium_seen,ranking,20260725,mrr_at_100,0.7641704126030198,artifacts/exp02_joint_hef_ranking/v1/wdc_80_medium_seen/gte/.../seed_20260725/metrics.json
43,joint_neural_gte,Joint neural HEF + GTE (fine-tuned),joint_neural_hef,wdc_80_medium_seen,ranking,20260725,ndcg_at_100,0.8196346760319592,artifacts/exp02_joint_hef_ranking/v1/wdc_80_medium_seen/gte/.../seed_20260725/metrics.json
43,joint_neural_gte,Joint neural HEF + GTE (fine-tuned),joint_neural_hef,wdc_80_medium_seen,ranking,20260726,hits_at_1,0.6432865731462926,artifacts/exp02_joint_hef_ranking/v1/wdc_80_medium_seen/gte/.../seed_20260726/metrics.json
43,joint_neural_gte,Joint neural HEF + GTE (fine-tuned),joint_neural_hef,wdc_80_medium_seen,ranking,20260726,hits_at_100,1.0,artifacts/exp02_joint_hef_ranking/v1/wdc_80_medium_seen/gte/.../seed_20260726/metrics.json
43,joint_neural_gte,Joint neural HEF + GTE (fine-tuned),joint_neural_hef,wdc_80_medium_seen,ranking,20260726,hits_at_100_end_to_end,0.998,artifacts/exp02_joint_hef_ranking/v1/wdc_80_medium_seen/gte/.../seed_20260726/metrics.json
43,joint_neural_gte,Joint neural HEF + GTE (fine-tuned),joint_neural_hef,wdc_80_medium_seen,ranking,20260726,mrr_at_100,0.7507840607960273,artifacts/exp02_joint_hef_ranking/v1/wdc_80_medium_seen/gte/.../seed_20260726/metrics.json
43,joint_neural_gte,Joint neural HEF + GTE (fine-tuned),joint_neural_hef,wdc_80_medium_seen,ranking,20260726,ndcg_at_100,0.8078926651621987,artifacts/exp02_joint_hef_ranking/v1/wdc_80_medium_seen/gte/.../seed_20260726/metrics.json
43,joint_neural_gte,Joint neural HEF + GTE (fine-tuned),joint_neural_hef,wdc_80_medium_seen,ranking,20260727,hits_at_1,0.6793587174348698,artifacts/exp02_joint_hef_ranking/v1/wdc_80_medium_seen/gte/.../seed_20260727/metrics.json
43,joint_neural_gte,Joint neural HEF + GTE (fine-tuned),joint_neural_hef,wdc_80_medium_seen,ranking,20260727,hits_at_100,1.0,artifacts/exp02_joint_hef_ranking/v1/wdc_80_medium_seen/gte/.../seed_20260727/metrics.json
43,joint_neural_gte,Joint neural HEF + GTE (fine-tuned),joint_neural_hef,wdc_80_medium_seen,ranking,20260727,hits_at_100_end_to_end,0.998,artifacts/exp02_joint_hef_ranking/v1/wdc_80_medium_seen/gte/.../seed_20260727/metrics.json
43,joint_neural_gte,Joint neural HEF + GTE (fine-tuned),joint_neural_hef,wdc_80_medium_seen,ranking,20260727,mrr_at_100,0.7767529206594208,artifacts/exp02_joint_hef_ranking/v1/wdc_80_medium_seen/gte/.../seed_20260727/metrics.json
43,joint_neural_gte,Joint neural HEF + GTE (fine-tuned),joint_neural_hef,wdc_80_medium_seen,ranking,20260727,ndcg_at_100,0.8282247911525762,artifacts/exp02_joint_hef_ranking/v1/wdc_80_medium_seen/gte/.../seed_20260727/metrics.json
43,joint_neural_gte,Joint neural HEF + GTE (fine-tuned),joint_neural_hef,wdc_80_medium_unseen,classification,20260725,average_precision,0.675816490310204,artifacts/exp01_hef_joint_finetuned/v1/wdc_80_medium_unseen/gte/.../seed_20260725/metrics.json
43,joint_neural_gte,Joint neural HEF + GTE (fine-tuned),joint_neural_hef,wdc_80_medium_unseen,classification,20260725,f1,0.6655922643029815,artifacts/exp01_hef_joint_finetuned/v1/wdc_80_medium_unseen/gte/.../seed_20260725/metrics.json
43,joint_neural_gte,Joint neural HEF + GTE (fine-tuned),joint_neural_hef,wdc_80_medium_unseen,classification,20260725,precision,0.5573549257759784,artifacts/exp01_hef_joint_finetuned/v1/wdc_80_medium_unseen/gte/.../seed_20260725/metrics.json
43,joint_neural_gte,Joint neural HEF + GTE (fine-tuned),joint_neural_hef,wdc_80_medium_unseen,classification,20260725,recall,0.826,artifacts/exp01_hef_joint_finetuned/v1/wdc_80_medium_unseen/gte/.../seed_20260725/metrics.json
43,joint_neural_gte,Joint neural HEF + GTE (fine-tuned),joint_neural_hef,wdc_80_medium_unseen,classification,20260725,roc_auc,0.9404079999999999,artifacts/exp01_hef_joint_finetuned/v1/wdc_80_medium_unseen/gte/.../seed_20260725/metrics.json
43,joint_neural_gte,Joint neural HEF + GTE (fine-tuned),joint_neural_hef,wdc_80_medium_unseen,classification,20260726,average_precision,0.6658850034733365,artifacts/exp01_hef_joint_finetuned/v1/wdc_80_medium_unseen/gte/.../seed_20260726/metrics.json
43,joint_neural_gte,Joint neural HEF + GTE (fine-tuned),joint_neural_hef,wdc_80_medium_unseen,classification,20260726,f1,0.6699346405228758,artifacts/exp01_hef_joint_finetuned/v1/wdc_80_medium_unseen/gte/.../seed_20260726/metrics.json
43,joint_neural_gte,Joint neural HEF + GTE (fine-tuned),joint_neural_hef,wdc_80_medium_unseen,classification,20260726,precision,0.5662983425414365,artifacts/exp01_hef_joint_finetuned/v1/wdc_80_medium_unseen/gte/.../seed_20260726/metrics.json
43,joint_neural_gte,Joint neural HEF + GTE (fine-tuned),joint_neural_hef,wdc_80_medium_unseen,classification,20260726,recall,0.82,artifacts/exp01_hef_joint_finetuned/v1/wdc_80_medium_unseen/gte/.../seed_20260726/metrics.json
43,joint_neural_gte,Joint neural HEF + GTE (fine-tuned),joint_neural_hef,wdc_80_medium_unseen,classification,20260726,roc_auc,0.9407985000000001,artifacts/exp01_hef_joint_finetuned/v1/wdc_80_medium_unseen/gte/.../seed_20260726/metrics.json
43,joint_neural_gte,Joint neural HEF + GTE (fine-tuned),joint_neural_hef,wdc_80_medium_unseen,classification,20260727,average_precision,0.6590633094509876,artifacts/exp01_hef_joint_finetuned/v1/wdc_80_medium_unseen/gte/.../seed_20260727/metrics.json
43,joint_neural_gte,Joint neural HEF + GTE (fine-tuned),joint_neural_hef,wdc_80_medium_unseen,classification,20260727,f1,0.6880415944540728,artifacts/exp01_hef_joint_finetuned/v1/wdc_80_medium_unseen/gte/.../seed_20260727/metrics.json
43,joint_neural_gte,Joint neural HEF + GTE (fine-tuned),joint_neural_hef,wdc_80_medium_unseen,classification,20260727,precision,0.6070336391437309,artifacts/exp01_hef_joint_finetuned/v1/wdc_80_medium_unseen/gte/.../seed_20260727/metrics.json
43,joint_neural_gte,Joint neural HEF + GTE (fine-tuned),joint_neural_hef,wdc_80_medium_unseen,classification,20260727,recall,0.794,artifacts/exp01_hef_joint_finetuned/v1/wdc_80_medium_unseen/gte/.../seed_20260727/metrics.json
43,joint_neural_gte,Joint neural HEF + GTE (fine-tuned),joint_neural_hef,wdc_80_medium_unseen,classification,20260727,roc_auc,0.9417955,artifacts/exp01_hef_joint_finetuned/v1/wdc_80_medium_unseen/gte/.../seed_20260727/metrics.json
43,joint_neural_gte,Joint neural HEF + GTE (fine-tuned),joint_neural_hef,wdc_80_medium_unseen,ranking,20260725,hits_at_1,0.7289156626506024,artifacts/exp02_joint_hef_ranking/v1/wdc_80_medium_unseen/gte/.../seed_20260725/metrics.json
43,joint_neural_gte,Joint neural HEF + GTE (fine-tuned),joint_neural_hef,wdc_80_medium_unseen,ranking,20260725,hits_at_100,1.0,artifacts/exp02_joint_hef_ranking/v1/wdc_80_medium_unseen/gte/.../seed_20260725/metrics.json
43,joint_neural_gte,Joint neural HEF + GTE (fine-tuned),joint_neural_hef,wdc_80_medium_unseen,ranking,20260725,hits_at_100_end_to_end,0.996,artifacts/exp02_joint_hef_ranking/v1/wdc_80_medium_unseen/gte/.../seed_20260725/metrics.json
43,joint_neural_gte,Joint neural HEF + GTE (fine-tuned),joint_neural_hef,wdc_80_medium_unseen,ranking,20260725,mrr_at_100,0.8223701993294317,artifacts/exp02_joint_hef_ranking/v1/wdc_80_medium_unseen/gte/.../seed_20260725/metrics.json
43,joint_neural_gte,Joint neural HEF + GTE (fine-tuned),joint_neural_hef,wdc_80_medium_unseen,ranking,20260725,ndcg_at_100,0.864865979525719,artifacts/exp02_joint_hef_ranking/v1/wdc_80_medium_unseen/gte/.../seed_20260725/metrics.json
43,joint_neural_gte,Joint neural HEF + GTE (fine-tuned),joint_neural_hef,wdc_80_medium_unseen,ranking,20260726,hits_at_1,0.6967871485943775,artifacts/exp02_joint_hef_ranking/v1/wdc_80_medium_unseen/gte/.../seed_20260726/metrics.json
43,joint_neural_gte,Joint neural HEF + GTE (fine-tuned),joint_neural_hef,wdc_80_medium_unseen,ranking,20260726,hits_at_100,1.0,artifacts/exp02_joint_hef_ranking/v1/wdc_80_medium_unseen/gte/.../seed_20260726/metrics.json
43,joint_neural_gte,Joint neural HEF + GTE (fine-tuned),joint_neural_hef,wdc_80_medium_unseen,ranking,20260726,hits_at_100_end_to_end,0.996,artifacts/exp02_joint_hef_ranking/v1/wdc_80_medium_unseen/gte/.../seed_20260726/metrics.json
43,joint_neural_gte,Joint neural HEF + GTE (fine-tuned),joint_neural_hef,wdc_80_medium_unseen,ranking,20260726,mrr_at_100,0.8026887605184507,artifacts/exp02_joint_hef_ranking/v1/wdc_80_medium_unseen/gte/.../seed_20260726/metrics.json
43,joint_neural_gte,Joint neural HEF + GTE (fine-tuned),joint_neural_hef,wdc_80_medium_unseen,ranking,20260726,ndcg_at_100,0.8496087486614013,artifacts/exp02_joint_hef_ranking/v1/wdc_80_medium_unseen/gte/.../seed_20260726/metrics.json
43,joint_neural_gte,Joint neural HEF + GTE (fine-tuned),joint_neural_hef,wdc_80_medium_unseen,ranking,20260727,hits_at_1,0.7028112449799196,artifacts/exp02_joint_hef_ranking/v1/wdc_80_medium_unseen/gte/.../seed_20260727/metrics.json
43,joint_neural_gte,Joint neural HEF + GTE (fine-tuned),joint_neural_hef,wdc_80_medium_unseen,ranking,20260727,hits_at_100,1.0,artifacts/exp02_joint_hef_ranking/v1/wdc_80_medium_unseen/gte/.../seed_20260727/metrics.json
43,joint_neural_gte,Joint neural HEF + GTE (fine-tuned),joint_neural_hef,wdc_80_medium_unseen,ranking,20260727,hits_at_100_end_to_end,0.996,artifacts/exp02_joint_hef_ranking/v1/wdc_80_medium_unseen/gte/.../seed_20260727/metrics.json
43,joint_neural_gte,Joint neural HEF + GTE (fine-tuned),joint_neural_hef,wdc_80_medium_unseen,ranking,20260727,mrr_at_100,0.7940807499591996,artifacts/exp02_joint_hef_ranking/v1/wdc_80_medium_unseen/gte/.../seed_20260727/metrics.json
43,joint_neural_gte,Joint neural HEF + GTE (fine-tuned),joint_neural_hef,wdc_80_medium_unseen,ranking,20260727,ndcg_at_100,0.8423114153996888,artifacts/exp02_joint_hef_ranking/v1/wdc_80_medium_unseen/gte/.../seed_20260727/metrics.json
44,joint_neural_jina,Joint neural HEF + Jina (fine-tuned),joint_neural_hef,abt_buy,classification,20260725,average_precision,0.938451133987608,artifacts/exp01_hef_joint_finetuned/v1/abt_buy/jina/.../seed_20260725/metrics.json
44,joint_neural_jina,Joint neural HEF + Jina (fine-tuned),joint_neural_hef,abt_buy,classification,20260725,f1,0.8947368421052632,artifacts/exp01_hef_joint_finetuned/v1/abt_buy/jina/.../seed_20260725/metrics.json
44,joint_neural_jina,Joint neural HEF + Jina (fine-tuned),joint_neural_hef,abt_buy,classification,20260725,precision,0.8820754716981132,artifacts/exp01_hef_joint_finetuned/v1/abt_buy/jina/.../seed_20260725/metrics.json
44,joint_neural_jina,Joint neural HEF + Jina (fine-tuned),joint_neural_hef,abt_buy,classification,20260725,recall,0.9077669902912622,artifacts/exp01_hef_joint_finetuned/v1/abt_buy/jina/.../seed_20260725/metrics.json
44,joint_neural_jina,Joint neural HEF + Jina (fine-tuned),joint_neural_hef,abt_buy,classification,20260725,roc_auc,0.9853247601203656,artifacts/exp01_hef_joint_finetuned/v1/abt_buy/jina/.../seed_20260725/metrics.json
44,joint_neural_jina,Joint neural HEF + Jina (fine-tuned),joint_neural_hef,abt_buy,classification,20260726,average_precision,0.9080737097770734,artifacts/exp01_hef_joint_finetuned/v1/abt_buy/jina/.../seed_20260726/metrics.json
44,joint_neural_jina,Joint neural HEF + Jina (fine-tuned),joint_neural_hef,abt_buy,classification,20260726,f1,0.9121951219512195,artifacts/exp01_hef_joint_finetuned/v1/abt_buy/jina/.../seed_20260726/metrics.json
44,joint_neural_jina,Joint neural HEF + Jina (fine-tuned),joint_neural_hef,abt_buy,classification,20260726,precision,0.9166666666666666,artifacts/exp01_hef_joint_finetuned/v1/abt_buy/jina/.../seed_20260726/metrics.json
44,joint_neural_jina,Joint neural HEF + Jina (fine-tuned),joint_neural_hef,abt_buy,classification,20260726,recall,0.9077669902912622,artifacts/exp01_hef_joint_finetuned/v1/abt_buy/jina/.../seed_20260726/metrics.json
44,joint_neural_jina,Joint neural HEF + Jina (fine-tuned),joint_neural_hef,abt_buy,classification,20260726,roc_auc,0.9870308862771817,artifacts/exp01_hef_joint_finetuned/v1/abt_buy/jina/.../seed_20260726/metrics.json
44,joint_neural_jina,Joint neural HEF + Jina (fine-tuned),joint_neural_hef,abt_buy,classification,20260727,average_precision,0.8817963229824599,artifacts/exp01_hef_joint_finetuned/v1/abt_buy/jina/.../seed_20260727/metrics.json
44,joint_neural_jina,Joint neural HEF + Jina (fine-tuned),joint_neural_hef,abt_buy,classification,20260727,f1,0.8960396039603961,artifacts/exp01_hef_joint_finetuned/v1/abt_buy/jina/.../seed_20260727/metrics.json
44,joint_neural_jina,Joint neural HEF + Jina (fine-tuned),joint_neural_hef,abt_buy,classification,20260727,precision,0.9141414141414141,artifacts/exp01_hef_joint_finetuned/v1/abt_buy/jina/.../seed_20260727/metrics.json
44,joint_neural_jina,Joint neural HEF + Jina (fine-tuned),joint_neural_hef,abt_buy,classification,20260727,recall,0.8786407766990292,artifacts/exp01_hef_joint_finetuned/v1/abt_buy/jina/.../seed_20260727/metrics.json
44,joint_neural_jina,Joint neural HEF + Jina (fine-tuned),joint_neural_hef,abt_buy,classification,20260727,roc_auc,0.9706438426162494,artifacts/exp01_hef_joint_finetuned/v1/abt_buy/jina/.../seed_20260727/metrics.json
44,joint_neural_jina,Joint neural HEF + Jina (fine-tuned),joint_neural_hef,abt_buy,ranking,20260725,hits_at_1,0.9545454545454546,artifacts/exp02_joint_hef_ranking/v1/abt_buy/jina/.../seed_20260725/metrics.json
44,joint_neural_jina,Joint neural HEF + Jina (fine-tuned),joint_neural_hef,abt_buy,ranking,20260725,hits_at_100,1.0,artifacts/exp02_joint_hef_ranking/v1/abt_buy/jina/.../seed_20260725/metrics.json
44,joint_neural_jina,Joint neural HEF + Jina (fine-tuned),joint_neural_hef,abt_buy,ranking,20260725,hits_at_100_end_to_end,1.0,artifacts/exp02_joint_hef_ranking/v1/abt_buy/jina/.../seed_20260725/metrics.json
44,joint_neural_jina,Joint neural HEF + Jina (fine-tuned),joint_neural_hef,abt_buy,ranking,20260725,mrr_at_100,0.972247990105133,artifacts/exp02_joint_hef_ranking/v1/abt_buy/jina/.../seed_20260725/metrics.json
44,joint_neural_jina,Joint neural HEF + Jina (fine-tuned),joint_neural_hef,abt_buy,ranking,20260725,ndcg_at_100,0.9780472956836115,artifacts/exp02_joint_hef_ranking/v1/abt_buy/jina/.../seed_20260725/metrics.json
44,joint_neural_jina,Joint neural HEF + Jina (fine-tuned),joint_neural_hef,abt_buy,ranking,20260726,hits_at_1,0.9415584415584416,artifacts/exp02_joint_hef_ranking/v1/abt_buy/jina/.../seed_20260726/metrics.json
44,joint_neural_jina,Joint neural HEF + Jina (fine-tuned),joint_neural_hef,abt_buy,ranking,20260726,hits_at_100,1.0,artifacts/exp02_joint_hef_ranking/v1/abt_buy/jina/.../seed_20260726/metrics.json
44,joint_neural_jina,Joint neural HEF + Jina (fine-tuned),joint_neural_hef,abt_buy,ranking,20260726,hits_at_100_end_to_end,1.0,artifacts/exp02_joint_hef_ranking/v1/abt_buy/jina/.../seed_20260726/metrics.json
44,joint_neural_jina,Joint neural HEF + Jina (fine-tuned),joint_neural_hef,abt_buy,ranking,20260726,mrr_at_100,0.9640151515151516,artifacts/exp02_joint_hef_ranking/v1/abt_buy/jina/.../seed_20260726/metrics.json
44,joint_neural_jina,Joint neural HEF + Jina (fine-tuned),joint_neural_hef,abt_buy,ranking,20260726,ndcg_at_100,0.9729817135783868,artifacts/exp02_joint_hef_ranking/v1/abt_buy/jina/.../seed_20260726/metrics.json
44,joint_neural_jina,Joint neural HEF + Jina (fine-tuned),joint_neural_hef,abt_buy,ranking,20260727,hits_at_1,0.922077922077922,artifacts/exp02_joint_hef_ranking/v1/abt_buy/jina/.../seed_20260727/metrics.json
44,joint_neural_jina,Joint neural HEF + Jina (fine-tuned),joint_neural_hef,abt_buy,ranking,20260727,hits_at_100,1.0,artifacts/exp02_joint_hef_ranking/v1/abt_buy/jina/.../seed_20260727/metrics.json
44,joint_neural_jina,Joint neural HEF + Jina (fine-tuned),joint_neural_hef,abt_buy,ranking,20260727,hits_at_100_end_to_end,1.0,artifacts/exp02_joint_hef_ranking/v1/abt_buy/jina/.../seed_20260727/metrics.json
44,joint_neural_jina,Joint neural HEF + Jina (fine-tuned),joint_neural_hef,abt_buy,ranking,20260727,mrr_at_100,0.9525461010850622,artifacts/exp02_joint_hef_ranking/v1/abt_buy/jina/.../seed_20260727/metrics.json
44,joint_neural_jina,Joint neural HEF + Jina (fine-tuned),joint_neural_hef,abt_buy,ranking,20260727,ndcg_at_100,0.962355450683212,artifacts/exp02_joint_hef_ranking/v1/abt_buy/jina/.../seed_20260727/metrics.json
