model,dataset,scenario,mask_probability,mask_seed,queries,mrr_at_100,hits_at_1,mrr_retention,hits_at_1_retention,total_seconds,semantic_encoding_seconds,structured_features_seconds,cached_fusion_seconds,neural_scoring_seconds,gpu_peak_allocated_bytes,gpu_peak_reserved_bytes,rss_peak_bytes
hef_gbdt_e5_jina_oof,link_lives_release2,p30_seed20260725,0.3,20260725,3250,0.5339378670636981,0.4436923076923077,0.5701100442069402,0.4941740918437286,1760.177038519003,,37.43882913600828,0.4031387739960337,,6204301824,7014973440,6410334208
hef_gbdt_e5_jina_oof,link_lives_release2,p30_seed20260726,0.3,20260726,3250,0.5264996270171515,0.4289230769230769,0.562167892838132,0.47772446881425634,1767.7263360770012,,40.21944218099816,0.4199349310074467,,6116182528,7014973440,6402179072
hef_gbdt_e5_jina_oof,link_lives_release2,p30_seed20260727,0.3,20260727,3250,0.5265015800872261,0.43415384615384617,0.5621699782209738,0.4835503769705278,1762.300964769005,,38.12634452999919,0.40035563899436966,,6149043200,7014973440,6403616768
hef_gbdt_e5_jina_oof,link_lives_release2,p50_seed20260725,0.5,20260725,3250,0.3181899479927677,0.23323076923076924,0.3397460575590149,0.25976696367374913,1381.706098138995,,32.92906812099682,0.4506868990138173,,5809935360,7014973440,6324146176
hef_gbdt_e5_jina_oof,link_lives_release2,p50_seed20260726,0.5,20260726,3250,0.3108509446471547,0.224,0.3319098657848451,0.249485949280329,1381.7119509080076,,31.956050000997493,0.46320618499885313,,5871601152,7014973440,6322655232
hef_gbdt_e5_jina_oof,link_lives_release2,p50_seed20260727,0.5,20260727,3250,0.3112463440623413,0.22676923076923078,0.3323320519454018,0.25257025359835505,1384.8203611540084,,32.39232117700158,0.4403744680021191,,5934151680,7014973440,6320209920
hef_gbdt_e5_jina_oof,link_lives_release2,p70_seed20260725,0.7,20260725,3250,0.1857669929927862,0.11076923076923077,0.19835197149385372,0.12337217272104181,963.8138424799981,,26.570885968001676,0.43726102499931585,,5330460160,7014973440,6243975168
hef_gbdt_e5_jina_oof,link_lives_release2,p70_seed20260726,0.7,20260726,3250,0.17175974748968548,0.09907692307692308,0.18339579054923166,0.11034955448937628,959.4894615800004,,26.90219657900161,0.45251883899618406,,5250679296,7014973440,6259060736
hef_gbdt_e5_jina_oof,link_lives_release2,p70_seed20260727,0.7,20260727,3250,0.1831481541125129,0.10984615384615384,0.1955557166449251,0.12234407128169979,956.8887970279902,,26.964416473987512,0.4557975460047601,,5321497088,7014973440,6269546496
hef_gbdt_e5_jina_oof,walmart_amazon,p00_seed20260725,0.0,20260725,131,0.9631043256997455,0.9389312977099237,1.0,1.0,49.562279648991534,,2.3030595690070186,0.22437985699798446,,5172889600,5565841408,2540224512
hef_gbdt_e5_jina_oof,walmart_amazon,p10_seed20260725,0.1,20260725,131,0.8958583423629627,0.8549618320610687,0.9301778825591661,0.9105691056910569,44.73850930700428,,2.0034400060103508,0.3101156799966702,,5092226560,5565841408,2664411136
hef_gbdt_e5_jina_oof,walmart_amazon,p10_seed20260726,0.1,20260726,131,0.9207470010905124,0.8931297709923665,0.956020003774297,0.951219512195122,44.79962974099908,,1.9814639599935617,0.29561863899289165,,5172889600,5565841408,2666786816
hef_gbdt_e5_jina_oof,walmart_amazon,p10_seed20260727,0.1,20260727,131,0.9107798030153538,0.8625954198473282,0.9456709711625735,0.9186991869918699,45.021247810000204,,2.0118879200017545,0.28598535899072886,,5130532864,5565841408,2665562112
hef_gbdt_e5_jina_oof,walmart_amazon,p30_seed20260725,0.3,20260725,131,0.7385238164184661,0.6793893129770993,0.7668160101782224,0.7235772357723578,38.268358714005444,,1.5186356260091998,0.30065094800374936,,5092226560,5565841408,2664927232
hef_gbdt_e5_jina_oof,walmart_amazon,p30_seed20260726,0.3,20260726,131,0.7290630241190263,0.6641221374045801,0.7569927832992798,0.7073170731707317,38.41372892000072,,1.5329499240033329,0.2909832919976907,,5027297792,5565841408,2665230336
hef_gbdt_e5_jina_oof,walmart_amazon,p30_seed20260727,0.3,20260727,131,0.657806492287563,0.5954198473282443,0.6830064768005609,0.6341463414634146,37.95738474899554,,1.497088503005216,0.30689505899499636,,4980077056,5565841408,2665443328
hef_gbdt_e5_jina_oof,walmart_amazon,p50_seed20260725,0.5,20260725,131,0.5626382551853676,0.5114503816793893,0.5841924287657846,0.5447154471544715,30.382129399004043,,1.077366704994347,0.3264076699997531,,4966120960,5565841408,2666713088
hef_gbdt_e5_jina_oof,walmart_amazon,p50_seed20260726,0.5,20260726,131,0.5411537800087912,0.45038167938931295,0.5618849023605151,0.4796747967479674,31.271928909991402,,1.1219778789964039,0.32910181701299734,,4966120960,5565841408,2665979904
hef_gbdt_e5_jina_oof,walmart_amazon,p50_seed20260727,0.5,20260727,131,0.4646998010309273,0.3893129770992366,0.48250203911533535,0.4146341463414634,30.482161330000963,,1.0820365679974202,0.33221296400006395,,4980077056,5565841408,2666291200
hef_gbdt_e5_jina_oof,walmart_amazon,p70_seed20260725,0.7,20260725,131,0.38854106544545075,0.3282442748091603,0.40342572977559354,0.34959349593495936,22.478597934998106,,0.7628898910043063,0.36641933300415985,,4844317696,5565841408,2665181184
hef_gbdt_e5_jina_oof,walmart_amazon,p70_seed20260726,0.7,20260726,131,0.3591483564114106,0.2900763358778626,0.3729070120731423,0.30894308943089427,23.037405271999887,,0.7934113670053193,0.35211544499907177,,4879733248,5565841408,2666708992
hef_gbdt_e5_jina_oof,walmart_amazon,p70_seed20260727,0.7,20260727,131,0.30137347915215407,0.22900763358778625,0.31291883040104773,0.24390243902439024,22.572656673990423,,0.7471870950103039,0.34986758200102486,,4738071040,5565841408,2668883968
hef_gbdt_e5_jina_oof,wdc_80_medium_seen,p00_seed20260725,0.0,20260725,500,0.8640051976216154,0.792,1.0,1.0,502.0480922470015,,14.26429470400035,0.11517724599980284,,8982775296,11043602432,2913091584
hef_gbdt_e5_jina_oof,wdc_80_medium_seen,p10_seed20260725,0.1,20260725,500,0.785853747390929,0.702,0.9095474767445643,0.8863636363636362,477.7092897540133,,12.760914040001808,0.09177062200615183,,8982775296,11043602432,3161645056
hef_gbdt_e5_jina_oof,wdc_80_medium_seen,p10_seed20260726,0.1,20260726,500,0.7880933454288591,0.71,0.9121395885097425,0.8964646464646464,474.16091347999463,,12.521832604004885,0.06534316700708587,,8982775296,11043602432,3169665024
hef_gbdt_e5_jina_oof,wdc_80_medium_seen,p10_seed20260727,0.1,20260727,500,0.7811927149915734,0.698,0.9041527957725213,0.8813131313131312,473.9809463349957,,12.268456539997715,0.05926906499371398,,8982775296,11045699584,3170603008
hef_gbdt_e5_jina_oof,wdc_80_medium_seen,p30_seed20260725,0.3,20260725,500,0.5994917646854393,0.528,0.6938520350753518,0.6666666666666666,423.5615408089943,,9.235246565993293,0.061274135994608514,,8982775296,11045699584,3166560256
hef_gbdt_e5_jina_oof,wdc_80_medium_seen,p30_seed20260726,0.3,20260726,500,0.5908373391568769,0.512,0.6838353991194733,0.6464646464646464,425.17219494399615,,9.538723823003238,0.07046825900033582,,8982775296,11045699584,3168129024
hef_gbdt_e5_jina_oof,wdc_80_medium_seen,p30_seed20260727,0.3,20260727,500,0.5956257353327119,0.52,0.6893774909830597,0.6565656565656566,432.2279203299986,,9.578930420990218,0.06946828600484878,,8982775296,11045699584,3166408704
hef_gbdt_e5_jina_oof,wdc_80_medium_seen,p50_seed20260725,0.5,20260725,500,0.3975021655449922,0.326,0.4600691831938206,0.4116161616161616,369.6892972509959,,6.644110588997137,0.06604981199780013,,8982775296,11045699584,3167096832
hef_gbdt_e5_jina_oof,wdc_80_medium_seen,p50_seed20260726,0.5,20260726,500,0.41475873634681837,0.35,0.48004194591484256,0.4419191919191919,367.2113456560037,,6.53547931900539,0.06134539400227368,,8982775296,11045699584,3166068736
hef_gbdt_e5_jina_oof,wdc_80_medium_seen,p50_seed20260727,0.5,20260727,500,0.387806325254335,0.322,0.44884721332911687,0.4065656565656566,379.02276001700375,,6.830990087008104,0.06748249300289899,,8982775296,11045699584,3166375936
hef_gbdt_e5_jina_oof,wdc_80_medium_seen,p70_seed20260725,0.7,20260725,500,0.2737735779956546,0.188,0.3168656609350071,0.23737373737373738,311.06437165499665,,4.3913524209929164,0.059902332999627106,,8982775296,11045699584,3165806592
hef_gbdt_e5_jina_oof,wdc_80_medium_seen,p70_seed20260726,0.7,20260726,500,0.29053111804721077,0.202,0.33626084524371885,0.255050505050505,293.22356538299937,,4.377840122004272,0.06613356700108852,,8982775296,11045699584,3165655040
hef_gbdt_e5_jina_oof,wdc_80_medium_seen,p70_seed20260727,0.7,20260727,500,0.2261552905867736,0.154,0.2617522339093805,0.19444444444444442,313.0316150489962,,4.453308604002814,0.0681129920121748,,8982775296,11045699584,3165478912
hef_gbdt_e5_jina_oof,wdc_80_medium_unseen,p00_seed20260725,0.0,20260725,500,0.8914444444444445,0.838,1.0,1.0,536.3075849340094,,14.794058601008146,0.11581678499351256,,8982775296,11045699584,2931920896
hef_gbdt_e5_jina_oof,wdc_80_medium_unseen,p10_seed20260725,0.1,20260725,500,0.82806032037148,0.762,0.9288972807357996,0.9093078758949881,506.7593641199928,,13.37909021100495,0.0923407340014819,,8982775296,11045699584,3184582656
hef_gbdt_e5_jina_oof,wdc_80_medium_unseen,p10_seed20260726,0.1,20260726,500,0.7965632017722937,0.722,0.893564603758026,0.8615751789976134,497.3525900930108,,12.606257812993135,0.06814933399436995,,8982775296,11045699584,3188375552
hef_gbdt_e5_jina_oof,wdc_80_medium_unseen,p10_seed20260727,0.1,20260727,500,0.8137901361211802,0.742,0.9128893462658135,0.8854415274463008,506.331318490993,,13.193658672011225,0.0674442919989815,,8982775296,11045699584,3193823232
hef_gbdt_e5_jina_oof,wdc_80_medium_unseen,p30_seed20260725,0.3,20260725,500,0.6509547370066899,0.58,0.7302246831684169,0.6921241050119331,445.2024514520017,,9.969207749993075,0.06926465699507389,,8982775296,11045699584,3187183616
hef_gbdt_e5_jina_oof,wdc_80_medium_unseen,p30_seed20260726,0.3,20260726,500,0.6295615691365712,0.554,0.7062263644807605,0.6610978520286397,443.26324221800314,,9.65872318300535,0.06892737299494911,,8982775296,11045699584,3186462720
hef_gbdt_e5_jina_oof,wdc_80_medium_unseen,p30_seed20260727,0.3,20260727,500,0.646835487916207,0.572,0.7256038129435203,0.6825775656324582,451.2872242859885,,10.212812825993751,0.07074074099364225,,8982775296,11045699584,3185676288
hef_gbdt_e5_jina_oof,wdc_80_medium_unseen,p50_seed20260725,0.5,20260725,500,0.42845013289467954,0.354,0.4806246037706738,0.4224343675417661,387.54061576099775,,7.198158175000572,0.07042448800348211,,8982775296,11045699584,3185414144
hef_gbdt_e5_jina_oof,wdc_80_medium_unseen,p50_seed20260726,0.5,20260726,500,0.4538643177877665,0.374,0.5091335984157919,0.44630071599045346,380.4067168929905,,6.906195784002193,0.06388320900441613,,8982775296,11045699584,3185610752
hef_gbdt_e5_jina_oof,wdc_80_medium_unseen,p50_seed20260727,0.5,20260727,500,0.4540980678117476,0.376,0.5093958133249069,0.44868735083532224,390.343112225004,,7.328059874009341,0.07000500099093188,,8982775296,11045699584,3185741824
hef_gbdt_e5_jina_oof,wdc_80_medium_unseen,p70_seed20260725,0.7,20260725,500,0.3322356052600883,0.234,0.372693561927059,0.27923627684964203,326.4820035970042,,4.8161834869970335,0.0671292469924083,,8982775296,11045699584,3185741824
hef_gbdt_e5_jina_oof,wdc_80_medium_unseen,p70_seed20260726,0.7,20260726,500,0.3294302076771587,0.234,0.3695465373419454,0.27923627684964203,317.4353154870041,,4.782599817990558,0.07012987000052817,,8982775296,11045699584,3185741824
hef_gbdt_e5_jina_oof,wdc_80_medium_unseen,p70_seed20260727,0.7,20260727,500,0.32683525490494886,0.236,0.3666355844627371,0.28162291169451076,330.87273008099874,,5.076219302005484,0.062128346995450556,,8982775296,11045699584,3185872896
hef_gbdt_e5_roberta_oof,abt_buy,p00_seed20260725,0.0,20260725,154,0.9669913419913421,0.9415584415584416,1.0,1.0,71.42061834900232,,2.956832249998115,0.10162389700417407,,3949705728,4645191680,1743753216
hef_gbdt_e5_roberta_oof,abt_buy,p10_seed20260725,0.1,20260725,154,0.9353022339978861,0.9090909090909091,0.9672291709166724,0.9655172413793103,63.75702487099625,,2.6224351529963315,0.04407652700319886,,3949705728,4645191680,1886720000
hef_gbdt_e5_roberta_oof,abt_buy,p10_seed20260726,0.1,20260726,154,0.8668709333269343,0.8311688311688312,0.8964619388853803,0.8827586206896552,67.61978817099589,,2.831976041008602,0.03887997000128962,,3949705728,4645191680,1890361344
hef_gbdt_e5_roberta_oof,abt_buy,p10_seed20260727,0.1,20260727,154,0.8960097787096218,0.8506493506493507,0.9265954510662456,0.9034482758620689,64.35274440600188,,2.6006062629894586,0.05173188599292189,,3949705728,4645191680,1891409920
hef_gbdt_e5_roberta_oof,abt_buy,p30_seed20260725,0.3,20260725,154,0.7433329206303072,0.6948051948051948,0.7687069039310619,0.7379310344827585,55.058927271995344,,1.9579834710020805,0.033425080007873476,,3943196160,4645191680,1890361344
hef_gbdt_e5_roberta_oof,abt_buy,p30_seed20260726,0.3,20260726,154,0.6521882215224996,0.5909090909090909,0.6744509420109563,0.6275862068965518,53.46420272901014,,1.865621099001146,0.05204384800163098,,3949705728,4645191680,1891196928
hef_gbdt_e5_roberta_oof,abt_buy,p30_seed20260727,0.3,20260727,154,0.6861085754697346,0.6038961038961039,0.7095291815713874,0.6413793103448276,53.6646382240142,,1.9517513509927085,0.034742660995107144,,3949705728,4645191680,1891196928
hef_gbdt_e5_roberta_oof,abt_buy,p50_seed20260725,0.5,20260725,154,0.4706519630559661,0.38311688311688313,0.4867178666633606,0.4068965517241379,44.37924540899985,,1.4011035420116968,0.03712992899818346,,3943196160,4645191680,1891622912
hef_gbdt_e5_roberta_oof,abt_buy,p50_seed20260726,0.5,20260726,154,0.41302404733456605,0.33116883116883117,0.427122797691258,0.35172413793103446,43.11047360600787,,1.4599232760083396,0.03336753000621684,,3943196160,4645191680,1891622912
hef_gbdt_e5_roberta_oof,abt_buy,p50_seed20260727,0.5,20260727,154,0.4493064129454122,0.35064935064935066,0.46464367718137756,0.37241379310344824,41.86532900799648,,1.3753700319939526,0.03754450399719644,,3690920448,4645191680,1891622912
hef_gbdt_e5_roberta_oof,abt_buy,p70_seed20260725,0.7,20260725,154,0.3233297473985575,0.19480519480519481,0.3343667449314685,0.20689655172413793,32.45079756699852,,0.9726489400054561,0.03194410300056916,,3787580928,4645191680,1891622912
hef_gbdt_e5_roberta_oof,abt_buy,p70_seed20260726,0.7,20260726,154,0.3407351937244869,0.17532467532467533,0.3523663335214615,0.18620689655172412,29.216528813005425,,0.8976402089901967,0.032575877994531766,,3768211968,4645191680,1891622912
hef_gbdt_e5_roberta_oof,abt_buy,p70_seed20260727,0.7,20260727,154,0.3315214651045702,0.18181818181818182,0.3428380903823423,0.19310344827586207,31.135444753992488,,0.9479373829963151,0.03234424900438171,,3639556608,4645191680,1891622912
hef_gbdt_e5_roberta_oof,amazon_google,p00_seed20260725,0.0,20260725,163,0.9283571915473756,0.8834355828220859,1.0,1.0,37.45046646600531,,1.9660746539884713,0.21646921600040514,,2804835840,3091202048,1703301120
hef_gbdt_e5_roberta_oof,amazon_google,p10_seed20260725,0.1,20260725,163,0.832248346454077,0.7852760736196319,0.8964742817006615,0.888888888888889,33.40954027500993,,1.7009931990032783,0.2800631029967917,,2761906688,3091202048,1861238784
hef_gbdt_e5_roberta_oof,amazon_google,p10_seed20260726,0.1,20260726,163,0.7948973652777789,0.7300613496932515,0.8562408656013669,0.8263888888888888,33.81662425400282,,1.7596107510034926,0.29693292498996016,,2804835840,3091202048,1863516160
hef_gbdt_e5_roberta_oof,amazon_google,p10_seed20260727,0.1,20260727,163,0.8504885548887621,0.7975460122699386,0.9161221161772626,0.9027777777777777,33.99346594599774,,1.770341723007732,0.30735757399816066,,2804835840,3091202048,1863766016
hef_gbdt_e5_roberta_oof,amazon_google,p30_seed20260725,0.3,20260725,163,0.5663589070904288,0.5214723926380368,0.6100657292764954,0.5902777777777778,28.105374099002802,,1.2898715479968814,0.30173398899205495,,2743539200,3091202048,1863565312
hef_gbdt_e5_roberta_oof,amazon_google,p30_seed20260726,0.3,20260726,163,0.5213293830966071,0.4662576687116564,0.5615612049362821,0.5277777777777778,28.570601697996608,,1.3116641679953318,0.3055903440108523,,2798696960,3091202048,1863565312
hef_gbdt_e5_roberta_oof,amazon_google,p30_seed20260727,0.3,20260727,163,0.5208226553119315,0.4723926380368098,0.5610153721584576,0.5347222222222222,28.605829883003025,,1.310884268998052,0.28257932400447316,,2804835840,3091202048,1863761920
hef_gbdt_e5_roberta_oof,amazon_google,p50_seed20260725,0.5,20260725,163,0.4208066039154772,0.37423312883435583,0.45328092219987154,0.4236111111111111,23.166013484005816,,0.9912671650090488,0.3880699520086637,,2670253568,3091202048,1863761920
hef_gbdt_e5_roberta_oof,amazon_google,p50_seed20260726,0.5,20260726,163,0.37929347508553835,0.31901840490797545,0.408564158859303,0.3611111111111111,23.625815831997897,,1.019340270999237,0.39509225699293893,,2700753408,3091202048,1863761920
hef_gbdt_e5_roberta_oof,amazon_google,p50_seed20260727,0.5,20260727,163,0.37459534033818565,0.32515337423312884,0.40350346154351885,0.3680555555555556,23.654399798004306,,0.9856112069974188,0.40505893700174056,,2688547328,3091202048,1863761920
hef_gbdt_e5_roberta_oof,amazon_google,p70_seed20260725,0.7,20260725,163,0.3675598057791178,0.294478527607362,0.39592498353621103,0.33333333333333337,17.925912566002808,,0.7609963819995755,0.3304675290128216,,2670253568,3091202048,1863761920
hef_gbdt_e5_roberta_oof,amazon_google,p70_seed20260726,0.7,20260726,163,0.3693361116391134,0.294478527607362,0.3978383697588511,0.33333333333333337,17.895159881998552,,0.7467349079961423,0.3469587110012071,,2621560320,3091202048,1864863744
hef_gbdt_e5_roberta_oof,amazon_google,p70_seed20260727,0.7,20260727,163,0.35164047452374364,0.2822085889570552,0.37877713204077534,0.3194444444444444,17.771593049008516,,0.735239849993377,0.3057466369937174,,2603334144,3091202048,1864945664
hef_gbdt_e5_roberta_oof,link_lives_release2,p00_seed20260725,0.0,20260725,3250,0.6623961816985124,0.5132307692307693,1.0,1.0,2077.8502934610005,,48.31380443199305,0.7845520859991666,,4344027648,5232394240,5214511104
hef_gbdt_e5_roberta_oof,link_lives_release2,p10_seed20260725,0.1,20260725,3250,0.43754426742623975,0.2772307692307692,0.6605476896081908,0.540167865707434,1941.0159114389971,,44.225636578994454,0.6767885309964186,,4337395200,5232394240,5581565952
hef_gbdt_e5_roberta_oof,link_lives_release2,p10_seed20260726,0.1,20260726,3250,0.4235334380780272,0.2643076923076923,0.6393959533281204,0.514988009592326,1927.8290745190025,,44.13450503601052,0.6758032860088861,,4344027648,5232394240,5633462272
hef_gbdt_e5_roberta_oof,link_lives_release2,p10_seed20260727,0.1,20260727,3250,0.4405574862670673,0.28523076923076923,0.6650966573167623,0.5557553956834532,1936.8256031089986,,44.66097697800433,0.6716716119990451,,4165670400,5232394240,5651374080
hef_gbdt_e5_roberta_oof,link_lives_release2,p30_seed20260725,0.3,20260725,3250,0.2893161824072445,0.17723076923076922,0.4367721167494982,0.3453237410071942,1597.735554859988,,38.46159486399847,0.6641736089950427,,4106549760,5232394240,5600280576
hef_gbdt_e5_roberta_oof,link_lives_release2,p30_seed20260726,0.3,20260726,3250,0.2916273648369136,0.184,0.44026124077153406,0.35851318944844124,1602.2643788470014,,38.28615941799944,0.673478675991646,,3956217344,5232394240,5595336704
hef_gbdt_e5_roberta_oof,link_lives_release2,p30_seed20260727,0.3,20260727,3250,0.292707593060067,0.18061538461538462,0.4418920294943547,0.3519184652278177,1595.932249495003,,37.98313038999913,0.6812345490034204,,4060681728,5232394240,5596631040
hef_gbdt_e5_roberta_oof,link_lives_release2,p50_seed20260725,0.5,20260725,3250,0.21187096936117958,0.13138461538461538,0.3198553603040121,0.2559952038369304,1245.0143792710005,,32.80052690701268,0.6525998099969001,,3806968320,5232394240,5516582912
hef_gbdt_e5_roberta_oof,link_lives_release2,p50_seed20260726,0.5,20260726,3250,0.21337695249296995,0.13384615384615384,0.3221288986688148,0.2607913669064748,1249.1023010520003,,32.71051813500526,0.6622221270226873,,3806968320,5232394240,5510365184
hef_gbdt_e5_roberta_oof,link_lives_release2,p50_seed20260727,0.5,20260727,3250,0.20810190180383248,0.13507692307692307,0.3141653100569191,0.263189448441247,1251.103961351997,,32.87392661999911,0.6742028589942493,,3826374144,5232394240,5512458240
hef_gbdt_e5_roberta_oof,link_lives_release2,p70_seed20260725,0.7,20260725,3250,0.23359925444846422,0.1513846153846154,0.3526579121417493,0.2949640287769784,868.921224567981,,27.05066577301477,0.6244697190122679,,3460815360,5232394240,5435777024
hef_gbdt_e5_roberta_oof,link_lives_release2,p70_seed20260726,0.7,20260726,3250,0.2338384580096185,0.14984615384615385,0.3530190307106108,0.29196642685851315,865.534579981002,,27.302306149009382,0.652876699983608,,3353077248,5232394240,5446225920
hef_gbdt_e5_roberta_oof,link_lives_release2,p70_seed20260727,0.7,20260727,3250,0.2340567106553415,0.15353846153846154,0.3533485202997014,0.2991606714628297,865.701152204012,,27.40293334799935,0.6776989460049663,,3511720448,5232394240,5450395648
hef_gbdt_e5_roberta_oof,walmart_amazon,p00_seed20260725,0.0,20260725,131,0.9685750636132316,0.9465648854961832,1.0,1.0,45.07783396200102,,2.330321700006607,0.07581553200725466,,3264796160,3741319168,1704271872
hef_gbdt_e5_roberta_oof,walmart_amazon,p10_seed20260725,0.1,20260725,131,0.8979717967003636,0.8625954198473282,0.9271060451943856,0.9112903225806451,40.11324998601049,,2.0067641920031747,0.031459406003705226,,3201984000,3741319168,1830502400
hef_gbdt_e5_roberta_oof,walmart_amazon,p10_seed20260726,0.1,20260726,131,0.9102084090633709,0.8778625954198473,0.939739668361762,0.9274193548387096,40.1752018929983,,2.0162204790103715,0.028415840992238373,,3264796160,3741319168,1833435136
hef_gbdt_e5_roberta_oof,walmart_amazon,p10_seed20260727,0.1,20260727,131,0.8900427896694818,0.8549618320610687,0.9189197854724979,0.9032258064516129,40.564395389999845,,2.0176019909995375,0.167862183006946,,3252217344,3741319168,1833644032
hef_gbdt_e5_roberta_oof,walmart_amazon,p30_seed20260725,0.3,20260725,131,0.6316229021125265,0.5725190839694656,0.652115593143893,0.6048387096774193,34.00500895000005,,1.5098447960044723,0.04595085199980531,,3201984000,3762290688,1833852928
hef_gbdt_e5_roberta_oof,walmart_amazon,p30_seed20260726,0.3,20260726,131,0.7113728135239276,0.648854961832061,0.7344529507813043,0.6854838709677419,34.352286163004464,,1.5324279649939854,0.02818076500261668,,3133127168,3762290688,1832771584
hef_gbdt_e5_roberta_oof,walmart_amazon,p30_seed20260727,0.3,20260727,131,0.6409977053615898,0.5954198473282443,0.6617945572234462,0.6290322580645161,33.838693526995485,,1.5043315799994161,0.028197510007885285,,3114391040,3762290688,1832955904
hef_gbdt_e5_roberta_oof,walmart_amazon,p50_seed20260725,0.5,20260725,131,0.4731337867461525,0.42748091603053434,0.48848437722642296,0.45161290322580644,27.098215994992643,,1.0773037600010866,0.029181978999986313,,3120663040,3762290688,1834098688
hef_gbdt_e5_roberta_oof,walmart_amazon,p50_seed20260726,0.5,20260726,131,0.49514017403401545,0.42748091603053434,0.5112047508087956,0.45161290322580644,27.723210202006157,,1.1103080019966,0.02942151000024751,,3120663040,3762290688,1834602496
hef_gbdt_e5_roberta_oof,walmart_amazon,p50_seed20260727,0.5,20260727,131,0.4554005540704408,0.40458015267175573,0.47017579863308345,0.4274193548387097,27.25073433399666,,1.0799696640024194,0.027788599007180892,,3114391040,3762290688,1835020288
hef_gbdt_e5_roberta_oof,walmart_amazon,p70_seed20260725,0.7,20260725,131,0.368622638201037,0.32061068702290074,0.3805824164271839,0.3387096774193548,19.956208535993937,,0.7523507159930887,0.028946211998118088,,2971359744,3762290688,1834602496
hef_gbdt_e5_roberta_oof,walmart_amazon,p70_seed20260726,0.7,20260726,131,0.32735693662413157,0.2595419847328244,0.33797786967892735,0.27419354838709675,20.297197695006616,,0.7796846840064973,0.029507868996006437,,3031452160,3762290688,1838292992
hef_gbdt_e5_roberta_oof,walmart_amazon,p70_seed20260727,0.7,20260727,131,0.2688939378713585,0.21374045801526717,0.27761806799801364,0.22580645161290322,20.00258573499741,,0.7425065790012013,0.028758793996530585,,2878662144,3762290688,1839915008
hef_gbdt_e5_roberta_oof,wdc_80_medium_seen,p00_seed20260725,0.0,20260725,500,0.8207647274635345,0.742,1.0,1.0,426.16336449899245,,14.31555922300322,0.17512335898936726,,7049603584,9198108672,2118303744
hef_gbdt_e5_roberta_oof,wdc_80_medium_seen,p10_seed20260725,0.1,20260725,500,0.7542824758154925,0.682,0.9189996238587194,0.9191374663072777,404.4223908809945,,12.78819981799461,0.09904519500560127,,7049603584,9198108672,2333261824
hef_gbdt_e5_roberta_oof,wdc_80_medium_seen,p10_seed20260726,0.1,20260726,500,0.7436290879192347,0.66,0.9060197923189544,0.8894878706199462,400.9297730830003,,12.45908579400566,0.09922787699906621,,7049603584,9198108672,2340896768
hef_gbdt_e5_roberta_oof,wdc_80_medium_seen,p10_seed20260727,0.1,20260727,500,0.728496606115431,0.648,0.8875827405092737,0.8733153638814016,401.5897860270052,,12.232211151000229,0.0986664660013048,,7049603584,9200205824,2341752832
hef_gbdt_e5_roberta_oof,wdc_80_medium_seen,p30_seed20260725,0.3,20260725,500,0.574672127993734,0.502,0.7001666966972164,0.6765498652291105,352.5031579420029,,9.15970589898643,0.09845777000009548,,7049603584,9200205824,2338013184
hef_gbdt_e5_roberta_oof,wdc_80_medium_seen,p30_seed20260726,0.3,20260726,500,0.5667238377523639,0.494,0.6904826910675724,0.6657681940700808,352.67574919700564,,9.384368379003718,0.0993978140031686,,7049603584,9200205824,2339213312
hef_gbdt_e5_roberta_oof,wdc_80_medium_seen,p30_seed20260727,0.3,20260727,500,0.5744442418402962,0.492,0.699889045689793,0.6630727762803235,360.6233874610043,,9.554583029996138,0.10233831300865859,,7049603584,9200205824,2339389440
hef_gbdt_e5_roberta_oof,wdc_80_medium_seen,p50_seed20260725,0.5,20260725,500,0.3810051098331021,0.316,0.46420746053567424,0.42587601078167114,299.9385151910101,,6.632193668992841,0.10022594100155402,,7049603584,9200205824,2337378304
hef_gbdt_e5_roberta_oof,wdc_80_medium_seen,p50_seed20260726,0.5,20260726,500,0.37508568965479894,0.316,0.456995381385299,0.42587601078167114,297.12764193999465,,6.495489121007267,0.10157105699181557,,7049603584,9200205824,2336509952
hef_gbdt_e5_roberta_oof,wdc_80_medium_seen,p50_seed20260727,0.5,20260727,500,0.3590552600704997,0.288,0.43746429160048433,0.3881401617250674,309.54923045099713,,6.871968665000168,0.10105233200010844,,7049603584,9200205824,2336071680
hef_gbdt_e5_roberta_oof,wdc_80_medium_seen,p70_seed20260725,0.7,20260725,500,0.23859195278462567,0.166,0.29069469581369894,0.22371967654986524,245.09815665500355,,4.366200332995504,0.09086125600151718,,7049603584,9200205824,2335461376
hef_gbdt_e5_roberta_oof,wdc_80_medium_seen,p70_seed20260726,0.7,20260726,500,0.2653956698434705,0.198,0.32335169990021495,0.2668463611859838,230.275438200988,,4.377768908001599,0.09785063299932517,,7049603584,9200205824,2335481856
hef_gbdt_e5_roberta_oof,wdc_80_medium_seen,p70_seed20260727,0.7,20260727,500,0.21513255470036483,0.136,0.2621123295164057,0.18328840970350405,247.5818723560078,,4.421590826008469,0.11169245200289879,,7049603584,9200205824,2335965184
hef_gbdt_e5_roberta_oof,wdc_80_medium_unseen,p00_seed20260725,0.0,20260725,500,0.8470955774617539,0.776,1.0,1.0,451.884818630002,,14.728442097999505,0.799491058991407,,7049603584,9200205824,2127351808
