family,dataset,mask_probability,mask_seed,left_model,right_model,metric,comparison_type,left_mean,right_mean,paired_difference,ci95_lower,ci95_upper,effect_size_paired_dz,probability_of_superiority,raw_p_value,queries,holm_adjusted_p_value,statistically_supported_0_05
public__wdc_80_medium_unseen__p30__seed20260726__reciprocal_rank,wdc_80_medium_unseen,0.3,20260726,official_ditto_plain,official_ditto_mixda,reciprocal_rank,within_standalone,0.5710719007237786,0.5817696614390954,-0.01069776071531689,-0.03394024394709064,0.012386275254777963,-0.04053138903112016,0.471,0.36,500,0.8814,False
public__wdc_80_medium_unseen__p30__seed20260726__hit_at_1,wdc_80_medium_unseen,0.3,20260726,official_ditto_plain,official_ditto_mixda,hit_at_1,within_standalone,0.482,0.498,-0.016,-0.048,0.016,-0.04403721349006861,0.492,0.3364,500,0.783,False
public__wdc_80_medium_unseen__p30__seed20260726__reciprocal_rank,wdc_80_medium_unseen,0.3,20260726,hef_linear_bert,hef_linear_bge,reciprocal_rank,within_linear,0.4375281421622049,0.5267435951206543,-0.0892154529584493,-0.1091302345449418,-0.06914070435997573,-0.39205888520231247,0.331,0.0,500,0.0,True
public__wdc_80_medium_unseen__p30__seed20260726__hit_at_1,wdc_80_medium_unseen,0.3,20260726,hef_linear_bert,hef_linear_bge,hit_at_1,within_linear,0.322,0.414,-0.092,-0.122,-0.064,-0.2802697066505798,0.454,0.0,500,0.0,True
public__wdc_80_medium_unseen__p30__seed20260726__reciprocal_rank,wdc_80_medium_unseen,0.3,20260726,hef_gbdt_e5_roberta_oof,hef_gbdt_e5_jina_oof,reciprocal_rank,within_gbdt,0.5946888809723339,0.6295615691365712,-0.034872688164237456,-0.06015999318231513,-0.010075998244748263,-0.12085397761419059,0.443,0.0068,500,0.0272,True
public__wdc_80_medium_unseen__p30__seed20260726__hit_at_1,wdc_80_medium_unseen,0.3,20260726,hef_gbdt_e5_roberta_oof,hef_gbdt_e5_jina_oof,hit_at_1,within_gbdt,0.518,0.554,-0.036,-0.07,0.0,-0.09027631743299586,0.482,0.049,500,0.196,False
public__wdc_80_medium_unseen__p30__seed20260726__reciprocal_rank,wdc_80_medium_unseen,0.3,20260726,joint_neural_hef_roberta,joint_neural_hef_jina,reciprocal_rank,within_joint,0.5312084691067507,0.6157079362732989,-0.08449946716654799,-0.11618409267984091,-0.05214412085233797,-0.2320147024565655,0.41500000000000004,0.0,500,0.0,True
public__wdc_80_medium_unseen__p30__seed20260726__hit_at_1,wdc_80_medium_unseen,0.3,20260726,joint_neural_hef_roberta,joint_neural_hef_jina,hit_at_1,within_joint,0.438,0.536,-0.098,-0.14,-0.056,-0.20854005908314124,0.451,0.0,500,0.0,True
public__wdc_80_medium_unseen__p30__seed20260727__reciprocal_rank,wdc_80_medium_unseen,0.3,20260727,jina_finetuned,hef_linear_bert,reciprocal_rank,cross_family,0.6238071289913848,0.45584155482136907,0.16796557417001576,0.13047187621296544,0.20538385142279303,0.38973292585297575,0.66,0.0,500,0.0,True
public__wdc_80_medium_unseen__p30__seed20260727__hit_at_1,wdc_80_medium_unseen,0.3,20260727,jina_finetuned,hef_linear_bert,hit_at_1,cross_family,0.55,0.346,0.204,0.156,0.252,0.37561102999022533,0.6020000000000001,0.0,500,0.0,True
public__wdc_80_medium_unseen__p30__seed20260727__reciprocal_rank,wdc_80_medium_unseen,0.3,20260727,jina_finetuned,hef_gbdt_e5_roberta_oof,reciprocal_rank,cross_family,0.6238071289913848,0.5831382398852004,0.040668889106184415,0.009705838912563818,0.07163775067971448,0.11676948201764806,0.548,0.0098,500,0.0294,True
public__wdc_80_medium_unseen__p30__seed20260727__hit_at_1,wdc_80_medium_unseen,0.3,20260727,jina_finetuned,hef_gbdt_e5_roberta_oof,hit_at_1,cross_family,0.55,0.492,0.058,0.02,0.096,0.13270607541797802,0.529,0.0022,500,0.011000000000000001,True
public__wdc_80_medium_unseen__p30__seed20260727__reciprocal_rank,wdc_80_medium_unseen,0.3,20260727,jina_finetuned,joint_neural_hef_roberta,reciprocal_rank,cross_family,0.6238071289913848,0.536958175329867,0.08684895366151782,0.05571426058341121,0.1193500353733847,0.24042994157512682,0.576,0.0,500,0.0,True
public__wdc_80_medium_unseen__p30__seed20260727__hit_at_1,wdc_80_medium_unseen,0.3,20260727,jina_finetuned,joint_neural_hef_roberta,hit_at_1,cross_family,0.55,0.442,0.108,0.068,0.148,0.23868030401863297,0.554,0.0,500,0.0,True
public__wdc_80_medium_unseen__p30__seed20260727__reciprocal_rank,wdc_80_medium_unseen,0.3,20260727,hef_linear_bert,hef_gbdt_e5_roberta_oof,reciprocal_rank,cross_family,0.45584155482136907,0.5831382398852004,-0.12729668506383135,-0.15537397855403118,-0.09969999351954076,-0.4013783003104855,0.33499999999999996,0.0,500,0.0,True
public__wdc_80_medium_unseen__p30__seed20260727__hit_at_1,wdc_80_medium_unseen,0.3,20260727,hef_linear_bert,hef_gbdt_e5_roberta_oof,hit_at_1,cross_family,0.346,0.492,-0.146,-0.188,-0.106,-0.31626469704621135,0.427,0.0,500,0.0,True
public__wdc_80_medium_unseen__p30__seed20260727__reciprocal_rank,wdc_80_medium_unseen,0.3,20260727,hef_linear_bert,joint_neural_hef_roberta,reciprocal_rank,cross_family,0.45584155482136907,0.536958175329867,-0.08111662050849797,-0.1195552700631752,-0.04219788923252804,-0.18384587435386401,0.385,0.0,500,0.0,True
public__wdc_80_medium_unseen__p30__seed20260727__hit_at_1,wdc_80_medium_unseen,0.3,20260727,hef_linear_bert,joint_neural_hef_roberta,hit_at_1,cross_family,0.346,0.442,-0.096,-0.144,-0.046,-0.1720311837177621,0.452,0.0002,500,0.0012000000000000001,True
public__wdc_80_medium_unseen__p30__seed20260727__reciprocal_rank,wdc_80_medium_unseen,0.3,20260727,hef_gbdt_e5_roberta_oof,joint_neural_hef_roberta,reciprocal_rank,cross_family,0.5831382398852004,0.536958175329867,0.046180064555333404,0.014786308465468067,0.07763570159744,0.12859221114152952,0.524,0.0034,500,0.0136,True
public__wdc_80_medium_unseen__p30__seed20260727__hit_at_1,wdc_80_medium_unseen,0.3,20260727,hef_gbdt_e5_roberta_oof,joint_neural_hef_roberta,hit_at_1,cross_family,0.492,0.442,0.05,0.012,0.09,0.11183141626645172,0.525,0.0144,500,0.0432,True
public__wdc_80_medium_unseen__p30__seed20260727__reciprocal_rank,wdc_80_medium_unseen,0.3,20260727,jina_finetuned,roberta_finetuned,reciprocal_rank,within_standalone,0.6238071289913848,0.61155081707561,0.012256311915774821,-0.014476850278165677,0.039396801525775516,0.03952284123214387,0.528,0.3726,500,0.7452,False
public__wdc_80_medium_unseen__p30__seed20260727__hit_at_1,wdc_80_medium_unseen,0.3,20260727,jina_finetuned,roberta_finetuned,hit_at_1,within_standalone,0.55,0.522,0.028,-0.008,0.064,0.06923758907421405,0.514,0.13,500,0.26,False
public__wdc_80_medium_unseen__p30__seed20260727__reciprocal_rank,wdc_80_medium_unseen,0.3,20260727,official_ditto_plain,official_ditto_mixda,reciprocal_rank,within_standalone,0.612979385295998,0.614554397598032,-0.0015750123020338354,-0.0207566821397416,0.018002101459074746,-0.007156362200128011,0.488,0.8632,500,0.8632,False
public__wdc_80_medium_unseen__p30__seed20260727__hit_at_1,wdc_80_medium_unseen,0.3,20260727,official_ditto_plain,official_ditto_mixda,hit_at_1,within_standalone,0.528,0.54,-0.012,-0.04,0.016,-0.03793668985440662,0.494,0.4334,500,0.4334,False
public__wdc_80_medium_unseen__p30__seed20260727__reciprocal_rank,wdc_80_medium_unseen,0.3,20260727,hef_linear_bert,hef_linear_bge,reciprocal_rank,within_linear,0.45584155482136907,0.5156704806949026,-0.05982892587353351,-0.08040077319981802,-0.039695784728407645,-0.2576389901174452,0.376,0.0,500,0.0,True
public__wdc_80_medium_unseen__p30__seed20260727__hit_at_1,wdc_80_medium_unseen,0.3,20260727,hef_linear_bert,hef_linear_bge,hit_at_1,within_linear,0.346,0.388,-0.042,-0.072,-0.014,-0.1252415606705366,0.479,0.005,500,0.02,True
public__wdc_80_medium_unseen__p30__seed20260727__reciprocal_rank,wdc_80_medium_unseen,0.3,20260727,hef_gbdt_e5_roberta_oof,hef_gbdt_e5_jina_oof,reciprocal_rank,within_gbdt,0.5831382398852004,0.646835487916207,-0.06369724803100663,-0.09073586718423243,-0.036981000975977195,-0.20755447168413924,0.439,0.0,500,0.0,True
public__wdc_80_medium_unseen__p30__seed20260727__hit_at_1,wdc_80_medium_unseen,0.3,20260727,hef_gbdt_e5_roberta_oof,hef_gbdt_e5_jina_oof,hit_at_1,within_gbdt,0.492,0.572,-0.08,-0.116,-0.044,-0.20131547079577836,0.45999999999999996,0.0,500,0.0,True
public__wdc_80_medium_unseen__p30__seed20260727__reciprocal_rank,wdc_80_medium_unseen,0.3,20260727,joint_neural_hef_roberta,joint_neural_hef_jina,reciprocal_rank,within_joint,0.536958175329867,0.6403309657967586,-0.1033727904668915,-0.1357888922885727,-0.07189518529575027,-0.2866639448458637,0.413,0.0,500,0.0,True
public__wdc_80_medium_unseen__p30__seed20260727__hit_at_1,wdc_80_medium_unseen,0.3,20260727,joint_neural_hef_roberta,joint_neural_hef_jina,hit_at_1,within_joint,0.442,0.56,-0.118,-0.16,-0.078,-0.25128174307759593,0.441,0.0,500,0.0,True
public__wdc_80_medium_unseen__p50__seed20260725__reciprocal_rank,wdc_80_medium_unseen,0.5,20260725,jina_finetuned,hef_linear_bert,reciprocal_rank,cross_family,0.39719629858708233,0.32132948145293455,0.0758668171341478,0.04325525046011106,0.10925478835908593,0.20373033249382222,0.645,0.0,500,0.0,True
public__wdc_80_medium_unseen__p50__seed20260725__hit_at_1,wdc_80_medium_unseen,0.5,20260725,jina_finetuned,hef_linear_bert,hit_at_1,cross_family,0.33,0.244,0.086,0.048,0.124,0.1988855576681744,0.543,0.0,500,0.0,True
public__wdc_80_medium_unseen__p50__seed20260725__reciprocal_rank,wdc_80_medium_unseen,0.5,20260725,jina_finetuned,hef_gbdt_e5_roberta_oof,reciprocal_rank,cross_family,0.39719629858708233,0.4013455339574547,-0.004149235370372357,-0.03268320488837388,0.024494192189834788,-0.012842547749793362,0.5589999999999999,0.76,500,0.9176,False
public__wdc_80_medium_unseen__p50__seed20260725__hit_at_1,wdc_80_medium_unseen,0.5,20260725,jina_finetuned,hef_gbdt_e5_roberta_oof,hit_at_1,cross_family,0.33,0.33,0.0,-0.032,0.032,0.0,0.5,1.0,500,1.0,False
public__wdc_80_medium_unseen__p50__seed20260725__reciprocal_rank,wdc_80_medium_unseen,0.5,20260725,jina_finetuned,joint_neural_hef_roberta,reciprocal_rank,cross_family,0.39719629858708233,0.35334068598303575,0.0438556126040466,0.011251589087271663,0.07680952845449028,0.11764838724263359,0.546,0.0076,500,0.0456,True
public__wdc_80_medium_unseen__p50__seed20260725__hit_at_1,wdc_80_medium_unseen,0.5,20260725,jina_finetuned,joint_neural_hef_roberta,hit_at_1,cross_family,0.33,0.264,0.066,0.028,0.104,0.15140480308597443,0.533,0.0004,500,0.0028,True
public__wdc_80_medium_unseen__p50__seed20260725__reciprocal_rank,wdc_80_medium_unseen,0.5,20260725,hef_linear_bert,hef_gbdt_e5_roberta_oof,reciprocal_rank,cross_family,0.32132948145293455,0.4013455339574547,-0.08001605250452015,-0.10435503464144966,-0.05621188569932821,-0.2875202053615815,0.33299999999999996,0.0,500,0.0,True
public__wdc_80_medium_unseen__p50__seed20260725__hit_at_1,wdc_80_medium_unseen,0.5,20260725,hef_linear_bert,hef_gbdt_e5_roberta_oof,hit_at_1,cross_family,0.244,0.33,-0.086,-0.118,-0.054,-0.2307681348571606,0.45699999999999996,0.0,500,0.0,True
public__wdc_80_medium_unseen__p50__seed20260725__reciprocal_rank,wdc_80_medium_unseen,0.5,20260725,hef_linear_bert,joint_neural_hef_roberta,reciprocal_rank,cross_family,0.32132948145293455,0.35334068598303575,-0.032011204530101194,-0.06676154763457734,0.00259565352365864,-0.08075014025842535,0.41000000000000003,0.0696,500,0.2784,False
public__wdc_80_medium_unseen__p50__seed20260725__hit_at_1,wdc_80_medium_unseen,0.5,20260725,hef_linear_bert,joint_neural_hef_roberta,hit_at_1,cross_family,0.244,0.264,-0.02,-0.06,0.02,-0.043851211032944995,0.49,0.3506,500,1.0,False
public__wdc_80_medium_unseen__p50__seed20260725__reciprocal_rank,wdc_80_medium_unseen,0.5,20260725,hef_gbdt_e5_roberta_oof,joint_neural_hef_roberta,reciprocal_rank,cross_family,0.4013455339574547,0.35334068598303575,0.04800484797441895,0.017381599997240614,0.0784031765219039,0.13703633823909822,0.51,0.0016,500,0.0112,True
public__wdc_80_medium_unseen__p50__seed20260725__hit_at_1,wdc_80_medium_unseen,0.5,20260725,hef_gbdt_e5_roberta_oof,joint_neural_hef_roberta,hit_at_1,cross_family,0.33,0.264,0.066,0.03,0.104,0.15643500283619247,0.5329999999999999,0.0002,500,0.0016,True
public__wdc_80_medium_unseen__p50__seed20260725__reciprocal_rank,wdc_80_medium_unseen,0.5,20260725,jina_finetuned,roberta_finetuned,reciprocal_rank,within_standalone,0.39719629858708233,0.41973595485570525,-0.022539656268622955,-0.050219761432316476,0.004541741342279829,-0.07231703419852752,0.538,0.102,500,0.306,False
public__wdc_80_medium_unseen__p50__seed20260725__hit_at_1,wdc_80_medium_unseen,0.5,20260725,jina_finetuned,roberta_finetuned,hit_at_1,within_standalone,0.33,0.348,-0.018,-0.05,0.014,-0.04993533558727799,0.491,0.28,500,1.0,False
public__wdc_80_medium_unseen__p50__seed20260725__reciprocal_rank,wdc_80_medium_unseen,0.5,20260725,official_ditto_plain,official_ditto_mixda,reciprocal_rank,within_standalone,0.41727586686320456,0.4094566853792676,0.00781918148393698,-0.013446912221303611,0.028824502681940506,0.03267920952441137,0.512,0.4588,500,0.9176,False
public__wdc_80_medium_unseen__p50__seed20260725__hit_at_1,wdc_80_medium_unseen,0.5,20260725,official_ditto_plain,official_ditto_mixda,hit_at_1,within_standalone,0.344,0.34,0.004,-0.022,0.03,0.012898102968138226,0.502,0.8242,500,1.0,False
public__wdc_80_medium_unseen__p50__seed20260725__reciprocal_rank,wdc_80_medium_unseen,0.5,20260725,hef_linear_bert,hef_linear_bge,reciprocal_rank,within_linear,0.32132948145293455,0.360880651258905,-0.03955116980597049,-0.05618398754854208,-0.023162127617655594,-0.21222744020098677,0.405,0.0,500,0.0,True
public__wdc_80_medium_unseen__p50__seed20260725__hit_at_1,wdc_80_medium_unseen,0.5,20260725,hef_linear_bert,hef_linear_bge,hit_at_1,within_linear,0.244,0.272,-0.028,-0.05,-0.008,-0.1112525043157567,0.48600000000000004,0.011,500,0.066,False
public__wdc_80_medium_unseen__p50__seed20260725__reciprocal_rank,wdc_80_medium_unseen,0.5,20260725,hef_gbdt_e5_roberta_oof,hef_gbdt_e5_jina_oof,reciprocal_rank,within_gbdt,0.4013455339574547,0.42845013289467954,-0.027104598937224913,-0.05172656494399942,-0.0027979235054738363,-0.0964178836482044,0.42700000000000005,0.0274,500,0.137,False
public__wdc_80_medium_unseen__p50__seed20260725__hit_at_1,wdc_80_medium_unseen,0.5,20260725,hef_gbdt_e5_roberta_oof,hef_gbdt_e5_jina_oof,hit_at_1,within_gbdt,0.33,0.354,-0.024,-0.054,0.004,-0.0745531241252282,0.488,0.1064,500,0.532,False
public__wdc_80_medium_unseen__p50__seed20260725__reciprocal_rank,wdc_80_medium_unseen,0.5,20260725,joint_neural_hef_roberta,joint_neural_hef_jina,reciprocal_rank,within_joint,0.35334068598303575,0.42585861336708775,-0.07251792738405208,-0.10349654304097779,-0.04119806205240905,-0.20457708501902272,0.441,0.0,500,0.0,True
public__wdc_80_medium_unseen__p50__seed20260725__hit_at_1,wdc_80_medium_unseen,0.5,20260725,joint_neural_hef_roberta,joint_neural_hef_jina,hit_at_1,within_joint,0.264,0.35,-0.086,-0.122,-0.05,-0.20560639929739663,0.45699999999999996,0.0,500,0.0,True
public__wdc_80_medium_unseen__p50__seed20260726__reciprocal_rank,wdc_80_medium_unseen,0.5,20260726,jina_finetuned,hef_linear_bert,reciprocal_rank,cross_family,0.4316893611462512,0.31983630049572137,0.11185306065052981,0.07866249248192558,0.14573418493426785,0.2951540084840724,0.652,0.0,500,0.0,True
public__wdc_80_medium_unseen__p50__seed20260726__hit_at_1,wdc_80_medium_unseen,0.5,20260726,jina_finetuned,hef_linear_bert,hit_at_1,cross_family,0.366,0.226,0.14,0.1,0.18,0.30347019945716047,0.5700000000000001,0.0,500,0.0,True
public__wdc_80_medium_unseen__p50__seed20260726__reciprocal_rank,wdc_80_medium_unseen,0.5,20260726,jina_finetuned,hef_gbdt_e5_roberta_oof,reciprocal_rank,cross_family,0.4316893611462512,0.4135291576526106,0.01816020349364064,-0.008661752028930719,0.044534233912783355,0.05986818819173954,0.553,0.171,500,0.37139999999999995,False
public__wdc_80_medium_unseen__p50__seed20260726__hit_at_1,wdc_80_medium_unseen,0.5,20260726,jina_finetuned,hef_gbdt_e5_roberta_oof,hit_at_1,cross_family,0.366,0.336,0.03,-0.002,0.064,0.07978532500694285,0.515,0.0838,500,0.3352,False
public__wdc_80_medium_unseen__p50__seed20260726__reciprocal_rank,wdc_80_medium_unseen,0.5,20260726,jina_finetuned,joint_neural_hef_roberta,reciprocal_rank,cross_family,0.4316893611462512,0.3852824614083043,0.046406899737946886,0.01631672360135641,0.07691609764913972,0.13400153422557068,0.5599999999999999,0.0016,500,0.008,True
public__wdc_80_medium_unseen__p50__seed20260726__hit_at_1,wdc_80_medium_unseen,0.5,20260726,jina_finetuned,joint_neural_hef_roberta,hit_at_1,cross_family,0.366,0.308,0.058,0.022,0.094,0.14194132277246227,0.529,0.0012,500,0.0084,True
public__wdc_80_medium_unseen__p50__seed20260726__reciprocal_rank,wdc_80_medium_unseen,0.5,20260726,hef_linear_bert,hef_gbdt_e5_roberta_oof,reciprocal_rank,cross_family,0.31983630049572137,0.4135291576526106,-0.09369285715688919,-0.11979703048483281,-0.06920429346308456,-0.3204167347899827,0.37,0.0,500,0.0,True
public__wdc_80_medium_unseen__p50__seed20260726__hit_at_1,wdc_80_medium_unseen,0.5,20260726,hef_linear_bert,hef_gbdt_e5_roberta_oof,hit_at_1,cross_family,0.226,0.336,-0.11,-0.146,-0.076,-0.27654568775536187,0.44499999999999995,0.0,500,0.0,True
public__wdc_80_medium_unseen__p50__seed20260726__reciprocal_rank,wdc_80_medium_unseen,0.5,20260726,hef_linear_bert,joint_neural_hef_roberta,reciprocal_rank,cross_family,0.31983630049572137,0.3852824614083043,-0.06544616091258294,-0.10194108242290795,-0.029186698561164216,-0.1578006853386688,0.401,0.0,500,0.0,True
public__wdc_80_medium_unseen__p50__seed20260726__hit_at_1,wdc_80_medium_unseen,0.5,20260726,hef_linear_bert,joint_neural_hef_roberta,hit_at_1,cross_family,0.226,0.308,-0.082,-0.126,-0.04,-0.16888470089753302,0.459,0.0,500,0.0,True
public__wdc_80_medium_unseen__p50__seed20260726__reciprocal_rank,wdc_80_medium_unseen,0.5,20260726,hef_gbdt_e5_roberta_oof,joint_neural_hef_roberta,reciprocal_rank,cross_family,0.4135291576526106,0.3852824614083043,0.028246696244306257,-0.0012505358010345378,0.059249297531536314,0.0818031383585381,0.515,0.061,500,0.244,False
public__wdc_80_medium_unseen__p50__seed20260726__hit_at_1,wdc_80_medium_unseen,0.5,20260726,hef_gbdt_e5_roberta_oof,joint_neural_hef_roberta,hit_at_1,cross_family,0.336,0.308,0.028,-0.008,0.064,0.06923758907421407,0.514,0.143,500,0.3372,False
public__wdc_80_medium_unseen__p50__seed20260726__reciprocal_rank,wdc_80_medium_unseen,0.5,20260726,jina_finetuned,roberta_finetuned,reciprocal_rank,within_standalone,0.4316893611462512,0.43836406757602425,-0.006674706429773115,-0.031084926130120462,0.016969249531673385,-0.024405886815207056,0.523,0.5786,500,0.5786,False
public__wdc_80_medium_unseen__p50__seed20260726__hit_at_1,wdc_80_medium_unseen,0.5,20260726,jina_finetuned,roberta_finetuned,hit_at_1,within_standalone,0.366,0.362,0.004,-0.028,0.036,0.0113486039545682,0.502,0.8478,500,0.8478,False
public__wdc_80_medium_unseen__p50__seed20260726__reciprocal_rank,wdc_80_medium_unseen,0.5,20260726,official_ditto_plain,official_ditto_mixda,reciprocal_rank,within_standalone,0.4321860514931999,0.44750114106032074,-0.015315089567120773,-0.035437519832439444,0.003964802543545284,-0.06801148616127049,0.483,0.1238,500,0.37139999999999995,False
public__wdc_80_medium_unseen__p50__seed20260726__hit_at_1,wdc_80_medium_unseen,0.5,20260726,official_ditto_plain,official_ditto_mixda,hit_at_1,within_standalone,0.362,0.384,-0.022,-0.048,0.004,-0.07345774929325134,0.489,0.1124,500,0.3372,False
public__wdc_80_medium_unseen__p50__seed20260726__reciprocal_rank,wdc_80_medium_unseen,0.5,20260726,hef_linear_bert,hef_linear_bge,reciprocal_rank,within_linear,0.31983630049572137,0.37256056404549764,-0.05272426354977628,-0.07294517068472282,-0.03234210955123454,-0.22775587740439984,0.397,0.0,500,0.0,True
public__wdc_80_medium_unseen__p50__seed20260726__hit_at_1,wdc_80_medium_unseen,0.5,20260726,hef_linear_bert,hef_linear_bge,hit_at_1,within_linear,0.226,0.28,-0.054,-0.08,-0.026,-0.17494652031143682,0.47300000000000003,0.0002,500,0.0016,True
public__wdc_80_medium_unseen__p50__seed20260726__reciprocal_rank,wdc_80_medium_unseen,0.5,20260726,hef_gbdt_e5_roberta_oof,hef_gbdt_e5_jina_oof,reciprocal_rank,within_gbdt,0.4135291576526106,0.4538643177877665,-0.04033516013515593,-0.06429313885541263,-0.015642773064293826,-0.1443968781542346,0.41700000000000004,0.001,500,0.006,True
public__wdc_80_medium_unseen__p50__seed20260726__hit_at_1,wdc_80_medium_unseen,0.5,20260726,hef_gbdt_e5_roberta_oof,hef_gbdt_e5_jina_oof,hit_at_1,within_gbdt,0.336,0.374,-0.038,-0.07,-0.006,-0.10587725954226182,0.481,0.0184,500,0.092,False
public__wdc_80_medium_unseen__p50__seed20260726__reciprocal_rank,wdc_80_medium_unseen,0.5,20260726,joint_neural_hef_roberta,joint_neural_hef_jina,reciprocal_rank,within_joint,0.3852824614083043,0.45152367379564284,-0.06624121238733849,-0.09673172522867338,-0.035798729349367765,-0.19121732833533522,0.401,0.0,500,0.0,True
public__wdc_80_medium_unseen__p50__seed20260726__hit_at_1,wdc_80_medium_unseen,0.5,20260726,joint_neural_hef_roberta,joint_neural_hef_jina,hit_at_1,within_joint,0.308,0.37,-0.062,-0.1,-0.026,-0.14674277699725688,0.469,0.0014,500,0.0084,True
public__wdc_80_medium_unseen__p50__seed20260727__reciprocal_rank,wdc_80_medium_unseen,0.5,20260727,jina_finetuned,hef_linear_bert,reciprocal_rank,cross_family,0.4436931122763872,0.343052418888302,0.1006406933880852,0.06575409327679925,0.13461093938507607,0.25588093469064843,0.64,0.0,500,0.0,True
public__wdc_80_medium_unseen__p50__seed20260727__hit_at_1,wdc_80_medium_unseen,0.5,20260727,jina_finetuned,hef_linear_bert,hit_at_1,cross_family,0.366,0.268,0.098,0.058,0.14,0.2104586265966243,0.549,0.0,500,0.0,True
public__wdc_80_medium_unseen__p50__seed20260727__reciprocal_rank,wdc_80_medium_unseen,0.5,20260727,jina_finetuned,hef_gbdt_e5_roberta_oof,reciprocal_rank,cross_family,0.4436931122763872,0.4210273790581611,0.02266573321822606,-0.005433020677197212,0.05104734994450528,0.06994250469792518,0.542,0.1126,500,0.3378,False
public__wdc_80_medium_unseen__p50__seed20260727__hit_at_1,wdc_80_medium_unseen,0.5,20260727,jina_finetuned,hef_gbdt_e5_roberta_oof,hit_at_1,cross_family,0.366,0.344,0.022,-0.01,0.054,0.058423178257515015,0.511,0.207,500,0.621,False
public__wdc_80_medium_unseen__p50__seed20260727__reciprocal_rank,wdc_80_medium_unseen,0.5,20260727,jina_finetuned,joint_neural_hef_roberta,reciprocal_rank,cross_family,0.4436931122763872,0.39049740490714907,0.05319570736923811,0.022863696144977408,0.08363017325040441,0.15099465499439882,0.538,0.001,500,0.007,True
public__wdc_80_medium_unseen__p50__seed20260727__hit_at_1,wdc_80_medium_unseen,0.5,20260727,jina_finetuned,joint_neural_hef_roberta,hit_at_1,cross_family,0.366,0.314,0.052,0.016,0.088,0.12625403469894347,0.526,0.0056,500,0.0448,True
public__wdc_80_medium_unseen__p50__seed20260727__reciprocal_rank,wdc_80_medium_unseen,0.5,20260727,hef_linear_bert,hef_gbdt_e5_roberta_oof,reciprocal_rank,cross_family,0.343052418888302,0.4210273790581611,-0.07797496016985915,-0.10314979932153343,-0.052832458946236734,-0.2746628232776568,0.364,0.0,500,0.0,True
public__wdc_80_medium_unseen__p50__seed20260727__hit_at_1,wdc_80_medium_unseen,0.5,20260727,hef_linear_bert,hef_gbdt_e5_roberta_oof,hit_at_1,cross_family,0.268,0.344,-0.076,-0.11,-0.042,-0.19854983611687374,0.46199999999999997,0.0,500,0.0,True
public__wdc_80_medium_unseen__p50__seed20260727__reciprocal_rank,wdc_80_medium_unseen,0.5,20260727,hef_linear_bert,joint_neural_hef_roberta,reciprocal_rank,cross_family,0.343052418888302,0.39049740490714907,-0.04744498601884709,-0.0862242554910563,-0.00988158669023677,-0.11027764924977415,0.394,0.0162,500,0.08099999999999999,False
public__wdc_80_medium_unseen__p50__seed20260727__hit_at_1,wdc_80_medium_unseen,0.5,20260727,hef_linear_bert,joint_neural_hef_roberta,hit_at_1,cross_family,0.268,0.314,-0.046,-0.09,-0.002,-0.09229939504322726,0.477,0.0406,500,0.24359999999999998,False
public__wdc_80_medium_unseen__p50__seed20260727__reciprocal_rank,wdc_80_medium_unseen,0.5,20260727,hef_gbdt_e5_roberta_oof,joint_neural_hef_roberta,reciprocal_rank,cross_family,0.4210273790581611,0.39049740490714907,0.03052997415101205,0.0012283945203738222,0.06013672979420664,0.08967281943175529,0.47900000000000004,0.042,500,0.168,False
public__wdc_80_medium_unseen__p50__seed20260727__hit_at_1,wdc_80_medium_unseen,0.5,20260727,hef_gbdt_e5_roberta_oof,joint_neural_hef_roberta,hit_at_1,cross_family,0.344,0.314,0.03,-0.004,0.064,0.0765947371280509,0.515,0.0988,500,0.3952,False
public__wdc_80_medium_unseen__p50__seed20260727__reciprocal_rank,wdc_80_medium_unseen,0.5,20260727,jina_finetuned,roberta_finetuned,reciprocal_rank,within_standalone,0.4436931122763872,0.44778026776479346,-0.004087155488406299,-0.03144382240286404,0.023281609727095493,-0.013094925899153441,0.532,0.7622,500,0.7622,False
public__wdc_80_medium_unseen__p50__seed20260727__hit_at_1,wdc_80_medium_unseen,0.5,20260727,jina_finetuned,roberta_finetuned,hit_at_1,within_standalone,0.366,0.374,-0.008,-0.04,0.024,-0.02200257961195465,0.496,0.6542,500,0.6592,False
public__wdc_80_medium_unseen__p50__seed20260727__reciprocal_rank,wdc_80_medium_unseen,0.5,20260727,official_ditto_plain,official_ditto_mixda,reciprocal_rank,within_standalone,0.43312257156208994,0.44236699388327394,-0.009244422321184002,-0.02773672661231052,0.008880818721798814,-0.044675217043158674,0.458,0.31,500,0.62,False
public__wdc_80_medium_unseen__p50__seed20260727__hit_at_1,wdc_80_medium_unseen,0.5,20260727,official_ditto_plain,official_ditto_mixda,hit_at_1,within_standalone,0.364,0.376,-0.012,-0.034,0.01,-0.04602061193064599,0.49400000000000005,0.3296,500,0.6592,False
public__wdc_80_medium_unseen__p50__seed20260727__reciprocal_rank,wdc_80_medium_unseen,0.5,20260727,hef_linear_bert,hef_linear_bge,reciprocal_rank,within_linear,0.343052418888302,0.3897498287709589,-0.046697409882656846,-0.06499698609089027,-0.029182084045436527,-0.22626866503527007,0.42400000000000004,0.0,500,0.0,True
