model_family,dataset,fraction_percent,seed_count,f1_mean,f1_std,precision_mean,precision_std,recall_mean,recall_std,roc_auc_mean,roc_auc_std,average_precision_mean,average_precision_std,brier_mean,brier_std,ece_mean,ece_std
hef_gbdt_e5_official_ditto,wdc_80_medium_seen,1,3,0.3113686038335737,0.03887590754620314,0.20334325742732026,0.019423106146740185,0.672,0.14895636945092344,0.6704255833333334,0.05841755819600251,0.19529763019816904,0.02618305769317127,0.10967867530860816,0.010952924034097141,0.08988699106672715,0.022763498741089294
hef_gbdt_e5_official_ditto,wdc_80_medium_seen,2,3,0.3211451464380749,0.028762884724929383,0.20639063621480624,0.030862810447879002,0.7566666666666667,0.11316065276116664,0.7678900000000001,0.029672103347462505,0.27494899709650317,0.027064290028162134,0.11378892313162904,0.008145249879148879,0.09662798075233846,0.012925042015991478
hef_gbdt_e5_official_ditto,wdc_80_medium_seen,3,3,0.4131816134828854,0.026456802596425674,0.32064329094423344,0.015063152921596532,0.5833333333333334,0.07015221545563144,0.824982,0.014103068469308411,0.33399410731342877,0.017579853556513494,0.09757675118435037,0.0024151024407699567,0.08045566161321283,0.010939913496954163
hef_gbdt_e5_official_ditto,wdc_80_medium_seen,4,3,0.4226802615912235,0.018520047974510397,0.34683079097203784,0.010136091700814809,0.5426666666666666,0.05029247790011277,0.8307951666666666,0.008121689919335371,0.3489000102928017,0.016403659613102216,0.09560227801235095,0.002000766982696026,0.08020445813016736,0.0003624074879606782
hef_gbdt_e5_official_ditto,wdc_80_medium_seen,5,3,0.4206706762380352,0.023663356445846502,0.33175324486665153,0.04126434196259602,0.5833333333333334,0.0405133722779693,0.8361023333333334,0.007249804102238424,0.3619626948317713,0.010273851851940399,0.10071058321088551,0.0048856708767929715,0.09388159688474822,0.004284272696867131
hef_gbdt_e5_official_ditto,wdc_80_medium_seen,10,3,0.42848245708050026,0.012859195381573315,0.33674062236757346,0.031227758623950143,0.5973333333333334,0.055075705472861,0.8411320833333333,0.009702864494356058,0.36754953134742646,0.013745373829220107,0.10584609730548712,0.005402447898325666,0.10431358273297021,0.013879781577686861
hef_gbdt_e5_official_ditto,wdc_80_medium_seen,15,3,0.4281477617458699,0.010514552286267565,0.3075837867186126,0.019495498135084645,0.71,0.052459508194416,0.8487415,0.0052248779112529535,0.38925755203767237,0.0019191668664849879,0.09537528555083144,0.00365705546780957,0.07613279301642376,0.010818993378209697
hef_gbdt_e5_official_ditto,wdc_80_medium_seen,20,3,0.4406827365821627,0.010124519114599882,0.32615818232456395,0.015140937239169344,0.682,0.04044749683231334,0.8518253333333334,0.0033876838818480684,0.38321678361946704,0.0059962919766979325,0.09549418177796688,0.001876633131572118,0.0750796791535862,0.005805024439764403
hef_gbdt_e5_official_ditto,wdc_80_medium_seen,25,3,0.43190029519494244,0.013365363836683452,0.3196107603047839,0.011602625273508122,0.666,0.016370705543744913,0.8520231666666667,0.0063251770248612645,0.40135781578614593,0.022437078373901145,0.09620508614072944,0.005721674530285113,0.07905825615081076,0.012163647964242139
hef_gbdt_e5_official_ditto,wdc_80_medium_seen,30,3,0.45566007460142816,0.013226280038488877,0.3483233943675521,0.02162930555744086,0.6626666666666666,0.04387862045841154,0.8648320833333333,0.0015668811843383163,0.4532782426104164,0.008886560922491946,0.0935093421924145,0.0014463521657776563,0.08435644307648087,0.007146405212485992
hef_gbdt_e5_official_ditto,wdc_80_medium_seen,35,3,0.4427494959809307,0.0013263635935001818,0.3337233113425415,0.018294901291763165,0.6639999999999999,0.06069596362197406,0.8567595,0.0006863160259675301,0.4207018049065031,0.009531864948311772,0.09571958052441609,0.0036446806599305165,0.08084650341512963,0.0059241667138035595
hef_gbdt_e5_official_ditto,wdc_80_medium_seen,40,3,0.5696006220812767,0.031862758225106425,0.477880768046973,0.023951749520131297,0.706,0.05632051136131488,0.9082146666666666,0.009965064884175737,0.5618728119759566,0.023008179499574205,0.07276622192928943,0.004355152949705272,0.043492433019343794,0.014874410660640183
hef_gbdt_e5_official_ditto,wdc_80_medium_seen,45,3,0.621056746555218,0.018790701109682978,0.5408143629602853,0.036012594875138686,0.7326666666666667,0.042910760111344294,0.9281177500000001,0.005771641333927444,0.6527865214261656,0.027278741150973788,0.0654549614726929,0.00032780796519302083,0.04225451455155767,0.009032958532004972
hef_gbdt_e5_official_ditto,wdc_80_medium_seen,50,3,0.5797436271635238,0.031627557916974955,0.4906116314260037,0.042714596839139196,0.7113333333333334,0.030550504633038898,0.9149147499999999,0.013316959900818201,0.602590103261671,0.062140380763707856,0.07545449738596026,0.012539733053394593,0.06418058200708321,0.03245181479480095
hef_gbdt_e5_official_ditto,wdc_80_medium_seen,55,3,0.6187710298834833,0.010976884749057513,0.5530522883788394,0.043713627537604334,0.708,0.049152822909778036,0.9240915000000001,0.002537650697495713,0.6371908178646436,0.0031420410205271797,0.06518909439379493,0.0037852742101638147,0.03645766379176549,0.014740003166465492
hef_gbdt_e5_official_ditto,wdc_80_medium_seen,60,3,0.6057064958230748,0.02707704042941496,0.5294637317615193,0.04867064848417805,0.7106666666666667,0.011015141094572214,0.9234042499999999,0.007456489639904289,0.6182770120497644,0.05324494379732641,0.07013017405679231,0.00662424889439831,0.05492921609559711,0.012401199571865125
hef_gbdt_e5_official_ditto,wdc_80_medium_seen,65,3,0.6742920605773888,0.01751108982589208,0.6443469360701959,0.04437180073309826,0.7093333333333333,0.022479620400116508,0.9382525833333333,0.007103914169022069,0.6958714995714306,0.034384535843220175,0.05887611031343389,0.003824158670988021,0.04124068712940977,0.013438853528912128
hef_gbdt_e5_official_ditto,wdc_80_medium_seen,70,3,0.6701697245884212,0.01855527053948558,0.6231772275335876,0.008450151409834442,0.726,0.04467661580737733,0.9445666666666666,0.005994063570177913,0.7262474371511422,0.02161548330192301,0.05701025857635406,0.0037350713621201303,0.033378632443292755,0.01086014822387106
hef_gbdt_e5_official_ditto,wdc_80_medium_seen,75,3,0.6510482651646804,0.007342699976440496,0.5937843268618699,0.011500702113052187,0.7206666666666667,0.007023769168568499,0.9376215833333333,0.0013024615477370534,0.6960335547856338,0.010507926608947834,0.057970242627434,0.0024860651830094526,0.027111214730676285,0.008864370687867263
hef_gbdt_e5_official_ditto,wdc_80_medium_seen,80,3,0.6927426208799532,0.012122683571348334,0.6515444090594368,0.008630563093342515,0.74,0.028000000000000025,0.9474114166666666,0.007195822930411366,0.7487959603326367,0.019211136676622904,0.05228424949470169,0.002743322701387786,0.027887865363741566,0.0035966206278073808
hef_gbdt_e5_official_ditto,wdc_80_medium_seen,85,3,0.6691931655982477,0.011632306330343506,0.610916600112235,0.03867508836894021,0.744,0.05047771785649589,0.9453861666666666,0.004738162779056217,0.7167826387671635,0.01409540989371847,0.056705010369307085,0.0027292828280613478,0.03498614527152655,0.005772155158174416
hef_gbdt_e5_official_ditto,wdc_80_medium_seen,90,3,0.7025634874750883,0.02485469395281753,0.651900746794959,0.031850683420520935,0.762,0.015099668870541512,0.9517464166666667,0.0054499760339687805,0.7589635536204772,0.01667833632484084,0.05126612422374602,0.0017942422469665023,0.031990249453285685,0.0007849552218071417
hef_gbdt_e5_official_ditto,wdc_80_medium_seen,95,3,0.695893730001154,0.013860412959142218,0.6756383529330823,0.015551846700936992,0.7186666666666667,0.03910669166949989,0.9478324166666666,0.008218074022898121,0.7472335454302017,0.029897228093696014,0.05483731961481095,0.007183787851796847,0.043440874164104616,0.022477235346305025
hef_gbdt_e5_official_ditto,wdc_80_medium_seen,100,3,0.719528558368494,0.014898255551284779,0.6738433385390087,0.058827815700244326,0.778,0.05106858133921482,0.9547293333333334,0.0066323480115140256,0.7876397293393532,0.0033312549923219027,0.04705377400693679,0.00226567120513475,0.02599631508529844,0.010853264202657514
hef_gbdt_e5_official_ditto,wdc_80_medium_unseen,1,3,0.3543387733073261,0.029291331866351494,0.23166560044446283,0.013794475791499571,0.7586666666666667,0.1233099076852032,0.7333196666666666,0.05443009243879553,0.24379791597384,0.03131029771876606,0.10733784536830372,0.012629521386307452,0.09507379941369072,0.016295566150397955
hef_gbdt_e5_official_ditto,wdc_80_medium_unseen,2,3,0.36611857568613987,0.04376880692932426,0.2375639952830391,0.042609382324621324,0.834,0.09699484522385711,0.8184577500000001,0.019304057991456063,0.3267374945345277,0.02013305752131531,0.10225040614218141,0.005152332607899384,0.07765962668758694,0.014677909008741257
hef_gbdt_e5_official_ditto,wdc_80_medium_unseen,3,3,0.4352681691642989,0.01846033523511464,0.33422667858056093,0.028589064073769176,0.6306666666666667,0.05277625728803946,0.8495413333333333,0.013845478797998806,0.3618197220926349,0.022746102183951636,0.09295970048774646,0.00526219434265493,0.07086778864227897,0.005866710747308387
hef_gbdt_e5_official_ditto,wdc_80_medium_unseen,4,3,0.4407833589016033,0.024422049433975974,0.3912667578412389,0.03173842254283031,0.5126666666666666,0.07505553499465133,0.8527935,0.00803622498829514,0.3945892377572203,0.025639808887222063,0.08788767574841924,0.0023085434848150307,0.0634316628388607,0.007027570254655681
hef_gbdt_e5_official_ditto,wdc_80_medium_unseen,5,3,0.435866433422603,0.02389955163340957,0.3553232593646515,0.05765812065095794,0.58,0.06009991680526687,0.8546530833333333,0.009130647246818436,0.3896456094326438,0.013205368500393666,0.09333819720634068,0.006532740178805065,0.07798944197903522,0.01117937851766256
hef_gbdt_e5_official_ditto,wdc_80_medium_unseen,10,3,0.46045062926120134,0.02807041219338706,0.35074016115728895,0.03620336371143017,0.6746666666666666,0.018147543451754906,0.86455075,0.008495724575484935,0.40661947004174037,0.017700973119664516,0.09317748154216815,0.004354540768601683,0.0798183371834616,0.0009676279757336682
hef_gbdt_e5_official_ditto,wdc_80_medium_unseen,15,3,0.4627776566103549,0.007366524209304319,0.3892077757967603,0.03764089499297664,0.5840000000000001,0.08600000000000002,0.8684445833333332,0.002134865691520914,0.42792136362944866,0.005924633874501699,0.08914753611146603,0.003408474727059959,0.059227920630299455,0.0064430398056628336
hef_gbdt_e5_official_ditto,wdc_80_medium_unseen,20,3,0.49120298770796883,0.009360563410981074,0.3845704939170176,0.0035298429398508014,0.68,0.027495454169735003,0.8790125833333333,0.007007375999319102,0.4454613220383927,0.018399117022423785,0.08471464564256638,0.0009757945813687247,0.05614789925895638,0.00580225662835782
hef_gbdt_e5_official_ditto,wdc_80_medium_unseen,25,3,0.4821806966593358,0.014104658238225567,0.386652083830969,0.019182268347200944,0.642,0.028000000000000025,0.8740641666666666,0.006259403652372438,0.4320347494175234,0.02677553402784602,0.08716222148057429,0.004127146546897997,0.06398937730584195,0.008520869308407286
hef_gbdt_e5_official_ditto,wdc_80_medium_unseen,30,3,0.5013804200939582,0.01072265894460504,0.3979130147340688,0.025230485692045675,0.6813333333333333,0.03511884584284244,0.8831709166666666,0.0034135699452089046,0.46355175513371993,0.012307249391597662,0.08495351334199552,0.000940632149104171,0.06607252193221702,0.006020312923548069
hef_gbdt_e5_official_ditto,wdc_80_medium_unseen,35,3,0.47239486417043397,0.007988335922206213,0.3653015257753217,0.02559396220747719,0.678,0.07701947805587885,0.8751110000000001,0.005330482394915123,0.4281858090715815,0.023697882120067557,0.0863849486181784,0.0009080681424068457,0.05518181779962632,0.0020567590327238297
hef_gbdt_e5_official_ditto,wdc_80_medium_unseen,40,3,0.6003231804261767,0.03643295839415237,0.5476633029740527,0.038241941014884095,0.6653333333333333,0.04657610259922285,0.9237993333333333,0.008119743135305,0.5943859068171223,0.04827069122606732,0.06786519915047087,0.004661509705638496,0.040478332081124314,0.006377290670308603
hef_gbdt_e5_official_ditto,wdc_80_medium_unseen,45,3,0.6281449629694231,0.01848750077349123,0.5765577398003991,0.02182549580078115,0.69,0.015099668870541453,0.9317735833333334,0.0038201536481970552,0.6366740803165508,0.024415065240031085,0.06437117131144471,0.004966760080679204,0.04036750557044395,0.015803613921910476
hef_gbdt_e5_official_ditto,wdc_80_medium_unseen,50,3,0.6505793508238844,0.022495506411065305,0.5837937621531794,0.0336232388288377,0.7353333333333333,0.005033222956847171,0.9386811666666667,0.0017564653663916564,0.6803218000926651,0.012944838158658005,0.061070615718473234,0.004395999735673474,0.03666681487603347,0.012345987671031261
hef_gbdt_e5_official_ditto,wdc_80_medium_unseen,55,3,0.681323820900842,0.01086593256766063,0.6429905556113734,0.011470508155757944,0.7253333333333333,0.03177000681985031,0.9434557499999999,0.004308821090217118,0.7047892794056175,0.02984478127648473,0.05498609428309748,0.0025610634788971747,0.02325421526541378,0.001600510344461387
hef_gbdt_e5_official_ditto,wdc_80_medium_unseen,60,3,0.6662687048340924,0.033830054269766596,0.6293203174480075,0.07078529842367196,0.712,0.01442220510185597,0.94292225,0.006100468204367582,0.7061701859907821,0.05417324249461872,0.05547763662012448,0.006289194779347546,0.02916858116220401,0.008634404807875634
hef_gbdt_e5_official_ditto,wdc_80_medium_unseen,65,3,0.6714929826899949,0.021136966088134135,0.6365926819933293,0.07769165151215085,0.7193333333333334,0.049003401242498794,0.9440315833333333,0.004395814773262557,0.7023979198452291,0.03665528976596281,0.056945795918464014,0.006959133013078875,0.03080350109832136,0.019827271048406
hef_gbdt_e5_official_ditto,wdc_80_medium_unseen,70,3,0.6814017813319331,0.01601706238796787,0.6238829973480928,0.02182304850621767,0.7513333333333333,0.02655811238272281,0.9475394166666666,0.003256923647528953,0.7193776891320424,0.02084657843184152,0.05650652400393673,0.006737105266959754,0.032686371250306843,0.016553035701572363
hef_gbdt_e5_official_ditto,wdc_80_medium_unseen,75,3,0.6878428968908022,0.006904001508358017,0.6183350502041337,0.01575611755948127,0.7753333333333333,0.00923760430703402,0.949501,0.0020693958810483826,0.7243193694717881,0.021476535630750918,0.05305403862718208,0.0033465403694554535,0.026256452091299454,0.010249838699511292
hef_gbdt_e5_official_ditto,wdc_80_medium_unseen,80,3,0.6815761990116403,0.011914178998648937,0.6196786810485663,0.029459634382981888,0.7593333333333333,0.03407834111768552,0.9514025,0.0022705272928331367,0.7195831830166752,0.030189647343229344,0.05679650528875972,0.0011171471801305426,0.03954938936657358,0.005912683628274996
hef_gbdt_e5_official_ditto,wdc_80_medium_unseen,85,3,0.6776719430370546,0.013513225781205996,0.625209789181869,0.03780928669359736,0.742,0.02306512518934161,0.9474554999999999,0.002446371943818027,0.7217738867288246,0.00872094524467738,0.057074759096201445,0.0017692358918199012,0.035487588693683486,0.003036963174495601
hef_gbdt_e5_official_ditto,wdc_80_medium_unseen,90,3,0.6908194280316592,0.026442739932384374,0.6182957227212275,0.02477048130822656,0.7826666666666667,0.029143323992525883,0.9559816666666667,0.004045830541536964,0.7382996733256316,0.0015892087506768314,0.05313048369152,0.001782755190620406,0.03594451003730187,0.005842635523079114
hef_gbdt_e5_official_ditto,wdc_80_medium_unseen,95,3,0.7073951770396603,0.012313978168695174,0.668833260137608,0.015794329929572623,0.7513333333333333,0.027300793639257716,0.95220125,0.005743242719709874,0.7323077131502342,0.02028645570361815,0.052120823256160395,0.0023063716529138135,0.028776674566718542,0.006358727385244462
hef_gbdt_e5_official_ditto,wdc_80_medium_unseen,100,3,0.7034980358313281,0.020220852086315445,0.6401515514000922,0.07425818439131063,0.7906666666666666,0.05518453889753301,0.954881,0.003408657323639371,0.7566025662441098,0.01630844537102111,0.05265057493886772,0.0005534081349792701,0.03729036250050375,0.0049417552865567765
hef_gbdt_e5_official_ditto_mixda,abt_buy,1,3,0.4925184359171586,0.015903618317031135,0.39217420224979355,0.02929279270317492,0.6666666666666667,0.04484273935453402,0.860230133045667,0.00888474155437207,0.3916746020421135,0.04066782313417493,0.07988507507353763,0.00448517804577073,0.04653478199908589,0.004700704600147216
hef_gbdt_e5_official_ditto_mixda,abt_buy,2,3,0.47506005780278365,0.027337091433091175,0.3924047901607509,0.060533204834038866,0.6213592233009708,0.08020733806727336,0.8634384640133235,0.009817932131387708,0.4337546552251415,0.024315053752081543,0.08442381642134006,0.011005295043619785,0.05784618070964817,0.019413266908575224
hef_gbdt_e5_official_ditto_mixda,abt_buy,3,3,0.5579393981601547,0.019762368075733856,0.4934935434935435,0.015546769552268587,0.6472491909385113,0.0778719056020451,0.8933822555309525,0.008200393826935562,0.515828673506018,0.022223261456621343,0.0702898828808041,0.004352860542099519,0.04274252363573589,0.014909532235442956
hef_gbdt_e5_official_ditto_mixda,abt_buy,4,3,0.5706576897976228,0.01920678641373255,0.491130903674431,0.012351872758366477,0.6812297734627832,0.03443980041066789,0.8899179583262363,0.007180879373835965,0.5185478301715959,0.02239837533221085,0.06916099066236116,0.004178431657105398,0.03758450866205024,0.01385540251827803
hef_gbdt_e5_official_ditto_mixda,abt_buy,5,3,0.557578295917248,0.04595033089875701,0.5036864122944412,0.01836146892249341,0.627831715210356,0.0898167578406338,0.8929067544805921,0.005219652578153611,0.5448747332281318,0.008257668503754428,0.06709584390386818,0.0036425118792647033,0.03118133382120541,0.01397182445468376
hef_gbdt_e5_official_ditto_mixda,abt_buy,10,3,0.5893120195209408,0.020086111701932897,0.5292558916958281,0.05306996672861345,0.6715210355987055,0.05099013351646842,0.912619466681807,0.002612752450293315,0.5916325796027155,0.029284227348320563,0.06302368556626645,0.0022336817884199053,0.017224199976371993,0.0055049771490612446
hef_gbdt_e5_official_ditto_mixda,abt_buy,15,3,0.6686094439868573,0.08047552586567598,0.6081374384578047,0.10011126914039091,0.7459546925566343,0.06146737835994359,0.9425050625484964,0.024768294407244745,0.7254605746470941,0.0823072453308206,0.051202472436953604,0.010008301297074702,0.023789154009715846,0.012869166822432474
hef_gbdt_e5_official_ditto_mixda,abt_buy,20,3,0.6470680266842153,0.03528545308841414,0.5794479625858713,0.03944388881620113,0.7362459546925566,0.06464396231533388,0.9374510304888435,0.007072869934511923,0.6936860638068508,0.030590466655708824,0.054879847389716734,0.0022901305646868767,0.020732950788136507,0.008370233287281812
hef_gbdt_e5_official_ditto_mixda,abt_buy,25,3,0.7471096507241086,0.09257466623747347,0.7106321337301363,0.1398504941893178,0.7961165048543689,0.03031552426406988,0.9565969265126137,0.017320516404942164,0.7963710460412805,0.08087618476047777,0.042111364229534445,0.011291581987961808,0.022871636898338932,0.00589770266314026
hef_gbdt_e5_official_ditto_mixda,abt_buy,30,3,0.6891640461940053,0.07039791827437551,0.7054144173778946,0.10383154634600317,0.6812297734627831,0.0784747938704346,0.9495292303033744,0.010748402058180341,0.7433782490702503,0.06740409316239249,0.04859189894637295,0.00639152647233732,0.017411443152290054,0.002823328463983373
hef_gbdt_e5_official_ditto_mixda,abt_buy,35,3,0.7661186730757089,0.11845916646043517,0.7377534904708818,0.09505409066420895,0.7977346278317152,0.14533410931541685,0.9615402448948693,0.02468838874439136,0.8291661970020052,0.1270479263007996,0.036154134876879906,0.016654972753791,0.018473769031118886,0.0029709884336172943
hef_gbdt_e5_official_ditto_mixda,abt_buy,40,3,0.8164781237309084,0.040029137848266096,0.7739610100387159,0.03775707765983798,0.8640776699029126,0.04449102616461985,0.9786743693105471,0.007534526744061599,0.8829005611604901,0.02385965869335573,0.029477435875215664,0.004788188541877503,0.012824888194526004,0.002914907689384961
hef_gbdt_e5_official_ditto_mixda,abt_buy,45,3,0.7466458764170467,0.06065979919576814,0.741833536361707,0.10315860071044347,0.7605177993527508,0.07847479387043453,0.9671374363632923,0.016490904733399963,0.8408173906159863,0.06905437901850787,0.037032880269397994,0.008734670680545287,0.015666883890970214,0.004798630109284878
hef_gbdt_e5_official_ditto_mixda,abt_buy,50,3,0.8601123776581588,0.02570714577845907,0.8873556043352998,0.03701755502181387,0.8349514563106796,0.025224040886925387,0.9828549934707318,0.003146652741232781,0.9108132842711275,0.01539741178904181,0.024934379791691743,0.0031289718575895865,0.012183863462293575,0.00421591894225603
hef_gbdt_e5_official_ditto_mixda,abt_buy,55,3,0.8639497879457767,0.005901822360666731,0.8372538089929394,0.0263898892741115,0.8932038834951457,0.01750267609448544,0.9844873105092828,0.004134265881953494,0.9142016569495304,0.013906838449175323,0.022231337566237755,0.0019977157544685976,0.01067755269437785,0.0030182469183382306
hef_gbdt_e5_official_ditto_mixda,abt_buy,60,3,0.8599326784113568,0.018403843898840613,0.8646984948857769,0.016025320716834525,0.8559870550161812,0.037706084782301155,0.9859857302371354,0.002816383010825669,0.9218732488021668,0.01683092013132059,0.023171657489610073,0.002655050150926529,0.01103483579889024,0.0008842576834660639
hef_gbdt_e5_official_ditto_mixda,abt_buy,65,3,0.8314389247879821,0.010017145364012449,0.8027057293281482,0.0031182584194570833,0.8624595469255664,0.020210349509379964,0.9768632071008158,0.0037693786278841703,0.8980029684042803,0.0167148140273944,0.028388178310546314,0.003906305647949067,0.01480780710597847,0.006688305969607278
hef_gbdt_e5_official_ditto_mixda,abt_buy,70,3,0.8740244262229032,0.02343824209539357,0.8593184262191573,0.04100741289152971,0.889967637540453,0.014830342054873323,0.9860245273377619,0.0048723564610763,0.935495749121781,0.0204449395433635,0.02113905521823938,0.00207990716511838,0.013582597829689912,0.0008432142001525138
hef_gbdt_e5_official_ditto_mixda,abt_buy,75,3,0.8493649284873183,0.04252078968185131,0.806929899930662,0.06265416123453213,0.8980582524271845,0.03183222584612625,0.9827736141864911,0.002766658600912055,0.912681365312345,0.019906811119246658,0.02402333972826972,0.004409996555772915,0.013102057099690218,0.0015248556844121627
hef_gbdt_e5_official_ditto_mixda,abt_buy,80,3,0.8877639643080819,0.0190578790728576,0.8608620169464763,0.04822675518373092,0.919093851132686,0.03953654279246159,0.9903698026079222,0.0010366916447486934,0.9455639728183123,0.008894621097076841,0.01927943558279268,0.0012079495201527599,0.011708647524658803,0.002169049257214866
hef_gbdt_e5_official_ditto_mixda,abt_buy,85,3,0.8529665032507786,0.07946363724497348,0.8288099927884874,0.07559685704038803,0.8786407766990292,0.08422015326649261,0.9841873426824883,0.012473818622079042,0.906964459194265,0.07627445156889569,0.024900402072295227,0.013003118416496495,0.01282013166517888,0.007699486693284078
hef_gbdt_e5_official_ditto_mixda,abt_buy,90,3,0.860595026205027,0.03235706977986322,0.8299758409240157,0.05251072975721501,0.8948220064724919,0.021889561906907298,0.9871572134219042,0.005753710959843294,0.9321625069664616,0.02462210114869571,0.022286148582914913,0.004145533482320346,0.01165227197359996,0.006896102111791293
hef_gbdt_e5_official_ditto_mixda,abt_buy,95,3,0.8713145507558242,0.032387045247273066,0.8760185782053189,0.02986278339998875,0.8673139158576052,0.04510472448144456,0.9866448078124113,0.0051433363273967764,0.9345258747371922,0.019558271121953134,0.021893593771499867,0.004948850854854705,0.016068864545201688,0.005575916475091188
hef_gbdt_e5_official_ditto_mixda,abt_buy,100,3,0.8796315560632484,0.020786599304610392,0.8598575819688373,0.043805162263057605,0.901294498381877,0.0056053424193167525,0.9889324173432503,0.002344797190683646,0.9472073706199061,0.010379916609991897,0.02125957469368498,0.006026412047325639,0.016372113734145315,0.010387664317160462
hef_gbdt_e5_official_ditto_mixda,amazon_google,1,3,0.3670818192930404,0.021986413547442178,0.2402718699317893,0.021290776080003525,0.7834757834757835,0.028454393668715362,0.7885763841324793,0.014088632342723537,0.2956968625616327,0.017618940891428445,0.08750022367529153,0.005044829099971045,0.06537806783867688,0.01831008354455834
hef_gbdt_e5_official_ditto_mixda,amazon_google,2,3,0.47191026557972804,0.042179548628047556,0.3659130534746039,0.042282749783372924,0.6666666666666666,0.036512836518451025,0.8413663037266729,0.014008314408263684,0.40027223076434676,0.03345492488796911,0.07822093921772603,0.004204886573098903,0.04493532992497056,0.020769412863237885
hef_gbdt_e5_official_ditto_mixda,amazon_google,3,3,0.4529285981852993,0.022938559107789143,0.3507939538362484,0.012145921915102933,0.650997150997151,0.11752784234947755,0.8475904548026938,0.018163690269270786,0.4404996414427195,0.04780128892013826,0.08766332972417001,0.009504473092254937,0.07424073330907177,0.015702316944873538
hef_gbdt_e5_official_ditto_mixda,amazon_google,4,3,0.5319137552511284,0.0011280067524689571,0.4926095296426308,0.02627988628665275,0.5811965811965812,0.04076663253918569,0.8765651181872649,0.010111473240178635,0.5062049379984825,0.006437656230101967,0.07404651398985694,0.009205329135907776,0.05942614613421597,0.024707162610456954
hef_gbdt_e5_official_ditto_mixda,amazon_google,5,3,0.5311184695390369,0.0195921136403139,0.5025689994028066,0.011131177798217156,0.5655270655270656,0.05222308484280163,0.8804290523571728,0.006688746659036003,0.5066378398938365,0.013047683789945006,0.07055781507717486,0.002959662906894374,0.04292257095656005,0.007678060524026954
hef_gbdt_e5_official_ditto_mixda,amazon_google,10,3,0.5915536697106663,0.022027577725896995,0.5372130210613357,0.09238155476048619,0.6809116809116809,0.09307348275737685,0.9078110968591785,0.010995120473640636,0.5782559023368001,0.0531998469601811,0.06005879562347234,0.0045485871292233965,0.021650711653912337,0.0031040808043521283
hef_gbdt_e5_official_ditto_mixda,amazon_google,15,3,0.6082507408578169,0.035912258185933896,0.5812953334393303,0.033261223314955214,0.6452991452991452,0.09707535633846623,0.9263541757470849,0.011029680381256677,0.6047540416781519,0.04761488686077281,0.05775434120659609,0.0022706482356503357,0.022304217112776355,0.010543414498636211
hef_gbdt_e5_official_ditto_mixda,amazon_google,20,3,0.6007115548003399,0.04278225063953595,0.5603890308250357,0.059558354188839535,0.6495726495726496,0.03337713536712247,0.9271228115327192,0.011094536509323355,0.579385524617402,0.05029677128230425,0.059129427994808026,0.004551257354209279,0.02304246451668363,0.002260260599889613
hef_gbdt_e5_official_ditto_mixda,amazon_google,25,3,0.5999621274236496,0.061935013476542934,0.5626640472861456,0.06940691925017373,0.6438746438746439,0.05738813982473987,0.9177075420397421,0.019849977337096182,0.5882072599294869,0.08832413850783706,0.06076164712570995,0.008846032950351983,0.026790751212843904,0.013840140209930431
hef_gbdt_e5_official_ditto_mixda,amazon_google,30,3,0.6151656373284778,0.03734827414356162,0.6275953641378753,0.04149673723525879,0.6068376068376069,0.06877554247620118,0.9235210852500799,0.015191326591811511,0.6260703687725827,0.006523621638323126,0.05576986834052726,0.0022926053418417564,0.018047611248635208,0.002284297233132515
hef_gbdt_e5_official_ditto_mixda,amazon_google,35,3,0.6105777792276303,0.029058925843687477,0.5692639313095172,0.04231167998499546,0.6595441595441596,0.021080695992804464,0.928671498486943,0.014059725339751566,0.6382627869213624,0.04501320508577436,0.05500127803079689,0.004187989340603495,0.017275078265933427,0.00462732394582035
hef_gbdt_e5_official_ditto_mixda,amazon_google,40,3,0.6365069006425246,0.01966657638459541,0.6258399194618387,0.06310130176739988,0.6524216524216524,0.034805674424132814,0.9353681772331602,0.006200825423283216,0.656839849938685,0.02276600704027992,0.053046106829586236,0.0033192901509076674,0.018703165366268728,0.002359950705114902
hef_gbdt_e5_official_ditto_mixda,amazon_google,45,3,0.6720690526612503,0.014022487732227156,0.6446174622237013,0.06817117416105152,0.7122507122507122,0.07479649910441641,0.9437930757746202,0.006724572631529104,0.7078210551564657,0.013600816139479766,0.04941166350853581,0.0023631521565538375,0.01952817459794557,0.01117561586563032
hef_gbdt_e5_official_ditto_mixda,amazon_google,50,3,0.6202600958247775,0.025482979157438745,0.6080194014014714,0.01792852546553956,0.6339031339031339,0.042806208550759894,0.9295248848430004,0.007910500187340616,0.6744672118040459,0.016376336019124492,0.05372465956345777,0.002334283597864342,0.021493621268684995,0.00909618805390851
hef_gbdt_e5_official_ditto_mixda,amazon_google,55,3,0.6351792969440029,0.02807763909598641,0.6986606136707556,0.031860211864202424,0.584045584045584,0.045695199237451405,0.9316277367515833,0.006255552416907499,0.6702950945243669,0.0498293020643804,0.053705654022642386,0.0016557882012698058,0.023792533492206707,0.003203244333618495
hef_gbdt_e5_official_ditto_mixda,amazon_google,60,3,0.682799983447532,0.015646462188482875,0.6608017066755614,0.0503522087119423,0.7094017094017094,0.02564102564102566,0.9465286166354646,0.00362361442578853,0.7160418282635201,0.03482457992482311,0.04742494811555923,0.0021406156328868512,0.016567636990251034,0.0035649718479864173
